null,GGKA,GSKV,EGKA,egka,GGKV,GSKA,lib
66.419998,2756.02002,749.47998,82,406.309998,260.350006,3113.540039,48.790001
183.270004,1410.400024,495.690002,126.690002,84.459999,2490.75,556.369995,372.690002
277.570007,6206.989746,223.039993,40.18,57.810001,921.27002,255.020004,86.510002
22.139999,2763.399902,208.279999,79.540001,341.940002,1319.790039,1827.369995,671.580017
54.119999,2873.689941,216.479996,43.049999,29.52,4068.839844,220.169998,140.630005
32.799999,1710.929932,1109.050049,414.51001,147.600006,2019.25,665.02002,137.759995
134.069992,2798.25,1579.72998,90.199997,266.910004,2674.429932,3064.75,202.130005
116.440002,6888,305.040009,59.040001,70.93,1912.650024,2517.810059,396.470001
779.820007,711.76001,433.779999,173.020004,41.82,304.630005,472.320007,255.429993
230.009995,707.659973,238.619995,89.379997,97.169998,621.969971,877.399963,661.330017
58.630001,3262.369873,250.509995,106.599998,136.529999,514.140015,1302.160034,119.720001
51.66,3003.25,2787.179932,94.299995,69.699997,3752.72998,178.349991,54.939999
671.169983,4760.919922,10409.49023,147.600006,74.209999,2509.609863,2244.75,861
348.5,785.559998,155.389999,47.149998,27.879999,1544.469971,820,282.079987
84.459999,1158.25,900.359985,125.049995,45.509998,652.309998,774.080017,163.589996
122.589996,1333.72998,104.549995,135.300003,249.690002,1081.579956,610.080017,40.18
127.099998,1149.22998,73.800003,189.009995,271.829987,103.32,305.859985,45.509998
136.529999,2282.060059,1050.420044,41.82,100.860001,1731.429932,560.059998,135.300003
123.82,312.01001,6857.25,132.839996,522.75,2833.919922,1079.119995,127.099998
232.059998,934.799988,125.049995,500.199982,72.979996,1199.660034,1132.01001,15.58
101.68,163.179993,467.399994,353.419983,79.540001,3904.840088,312.419983,61.09
100.860001,4489.5,3783.47998,145.550003,39.360001,902.820007,194.75,215.25
125.049995,1585.880005,77.489998,795.809998,97.580002,110.290001,86.510002,739.22998
644.929993,2068.859863,111.93,93.889999,267.730011,2052.050049,4128.290039,644.929993
35.259998,1043.449951,769.97998,72.979996,127.099998,1106.179932,437.470001,101.68
204.179993,1086.089966,68.059998,39.360001,214.429993,1810.150024,150.470001,18.450001
131.199997,1023.77002,3715.419922,1850.73999,111.93,692.080017,666.25,79.540001
50.43,954.47998,9177.439453,108.650002,167.690002,849.109985,1323.069946,104.139999
85.690002,115.620003,2825.719971,63.959999,69.699997,3177.090088,374.73999,66.419998
750.299988,2537.48999,3981.099854,806.880005,246,2519.859863,70.93,260.350006
321.850006,1383.339966,994.659973,59.450001,446.48999,1235.329956,1239.839966,186.139999
107.010002,2590.790039,270.600006,144.729996,72.979996,1459.599976,103.729996,323.48999
127.099998,1534.219971,4005.699951,38.540001,112.75,2969.219971,139.399994,221.809998
120.949997,1345.619995,772.849976,538.330017,308.320007,6191,3628.5,234.110001
31.16,6581.319824,122.18,73.389999,44.689999,1264.439941,2247.619873,109.059998
18.450001,2480.5,87.330002,112.75,157.440002,750.299988,851.97998,60.68
249.690002,1539.549927,154.979996,443.619995,513.320007,1380.880005,132.020004,136.529999
137.759995,894.210022,486.669983,129.970001,81.589996,1266.900024,786.789978,203.770004
295.609985,1750.290039,341.529999,148.009995,66.419998,2008.589966,1621.140015,127.919998
464.119995,3988.889893,2502.22998,394.829987,79.129997,7367.699707,832.710022,382.940002
44.689999,1819.579956,3429.649902,1043.040039,59.040001,3043.02002,3419.810059,1051.650024
199.669998,5104.5,2217.689941,27.879999,260.76001,3473.109863,428.040009,258.709991
58.220001,6076.199707,654.359985,170.559998,59.860001,80.769997,108.650002,50.84
244.360001,1422.290039,1829.01001,147.190002,148.009995,177.940002,215.25,117.260002
42.23,1450.98999,307.089996,119.720001,195.569992,1009.830017,2155.780029,107.010002
95.120003,2508.790039,941.77002,52.48,86.919998,762.599976,1042.219971,94.299995
57.399998,373.100006,781.049988,104.959999,69.699997,1059.439941,1592.849976,60.27
257.070007,5801.089844,152.929993,33.619999,61.09,1152.099976,4209.469727,145.550003
71.75,1314.459961,2784.719971,227.550003,495.690002,12322.95996,712.98999,243.130005
63.139999,955.710022,250.099991,123.82,334.559998,1242.300049,892.570007,53.709999
297.25,2054.100098,4128.700195,174.660004,68.879997,2057.790039,2044.26001,28.289999
51.25,2343.969971,7387.790039,187.779999,350.959991,1064.77002,1517.819946,95.120003
653.130005,546.940002,199.669998,72.159996,77.489998,1276.73999,999.169983,333.329987
197.209991,587.119995,123.82,119.309998,38.130001,1439.51001,1150.050049,104.139999
263.220001,3195.949951,148.009995,118.489998,89.379997,695.359985,1324.300049,260.76001
672.400024,6827.72998,3970.439941,77.080002,69.699997,2896.649902,461.25,519.059998
207.050003,984.820007,384.579987,152.929993,83.229996,731.029968,304.220001,289.869995
170.970001,191.470001,842.140015,63.139999,96.349998,1054.52002,907.73999,61.5
242.309998,3690.409912,213.610001,43.459999,384.169983,2772.01001,458.380005,60.68
207.869995,257.480011,1634.26001,193.929993,57.810001,953.659973,555.140015,84.050003
253.789993,1126.679932,109.879997,105.779999,108.239998,1519.459961,817.130005,145.139999
110.290001,1262.390015,148.419998,111.110001,58.220001,1485.02002,10780.54004,88.970001
125.869995,679.369995,202.130005,83.639999,201.309998,780.22998,218.119995,233.289993
86.919998,1821.219971,224.270004,130.380005,93.479996,642.059998,692.48999,152.929993
276.339996,1569.069946,1076.25,33.619999,85.279999,1940.119995,545.299988,125.049995
278.799988,1131.189941,552.27002,524.390015,227.959991,4392.739746,4308.279785,744.969971
129.559998,1567.429932,268.959991,107.419998,82.82,493.22998,229.190002,442.389984
276.75,1685.51001,2146.350098,36.489998,74.620003,146.369995,1007.369995,56.989998
88.559998,1248.859985,183.270004,47.149998,49.200001,6353.77002,486.26001,111.519997
197.209991,4614.959961,1288.630005,163.589996,324.720001,1642.459961,1819.170044,451.410004
332.100006,4182.410156,1050.01001,308.320007,275.929993,597.779968,405.079987,79.129997
113.57,2871.639893,2781.030029,64.779999,433.779999,1069.280029,572.359985,112.339996
144.729996,7389.839844,512.089966,409.589996,169.330002,633.859985,191.880005,192.289993
272.23999,605.570007,2160.699951,56.989998,151.289993,2234.5,1209.089966,338.25
392.369995,3860.149902,302.169983,107.010002,133.660004,5332.049805,864.279968,103.729996
224.679993,1175.469971,529.719971,154.160004,994.659973,3555.52002,1207.449951,53.709999
209.919998,1188.589966,101.68,77.080002,68.879997,1310.77002,922.5,406.309998
679.779968,1918.799927,291.919983,185.319992,82.82,524.390015,1542.01001,68.059998
243.130005,838.859985,286.179993,346.450012,126.279999,3555.52002,4745.75,530.539978
103.729996,2962.25,281.669983,162.770004,24.6,562.109985,2201.699951,126.690002
364.899994,5571.080078,77.900002,116.440002,365.309998,4043.830078,150.470001,624.839966
52.07,2549.379883,1147.589966,76.260002,203.770004,1328.400024,1308.719971,260.76001
316.519989,133.25,1555.949951,104.139999,74.620003,1213.599976,617.049988,98.400002
461.25,6703.089844,88.970001,1458.369995,2076.23999,561.700012,913.47998,1473.540039
69.699997,2945.030029,266.5,192.699997,236.160004,3508.780029,102.089996,129.559998
402.209991,5816.259766,147.600006,302.98999,392.369995,1334.550049,1453.449951,137.350006
401.799988,5976.97998,605.159973,54.939999,187.369995,6284.890137,495.279999,364.899994
152.110001,945.869995,118.080002,244.360001,610.48999,104.549995,1038.939941,93.889999
60.27,3441.949951,387.859985,130.380005,121.360001,1422.699951,7040.52002,291.51001
200.080002,2092.639893,75.849998,173.839996,648.619995,2342.330078,1080.349976,85.279999
244.360001,1493.630005,1653.530029,32.799999,324.309998,2639.580078,1468.209961,172.610001
104.549995,3610.459961,275.929993,103.729996,291.100006,2804.810059,78.309998,193.929993
53.299999,3096.72998,8527.589844,90.610001,266.089996,2472.709961,403.850006,353.829987
450.179993,1122.579956,9114.299805,356.290009,186.959991,429.269989,334.970001,150.059998
72.979996,12590.28027,1006.140015,81.18,551.859985,3582.580078,43.049999,333.329987
124.639999,8665.349609,269.779999,61.91,109.879997,1969.22998,565.799988,121.769997
96.760002,202.130005,1056.160034,93.07,305.040009,5039.719727,415.329987,104.549995
235.75,301.76001,293.559998,162.770004,139.809998,3557.570068,986.459961,811.390015
962.679993,1146.77002,765.469971,468.630005,364.079987,808.52002,994.25,86.510002
382.940002,7043.390137,108.650002,341.529999,85.690002,1892.559937,4427.589844,55.759998
134.889999,5236.109863,92.25,8400.080078,58.630001,924.960022,210.330002,179.990005
156.619995,844.599976,1437.049927,25.83,70.519997,4990.52002,834.349976,168.509995
195.979996,897.48999,5762.140137,167.690002,282.899994,3703.119873,2274.679932,89.379997
1197.609985,1002.859985,276.75,126.279999,85.690002,2102.070068,1207.449951,277.980011
144.729996,8289.379883,6633.799805,287,59.860001,2420.22998,707.25,136.529999
169.330002,3616.199951,53.709999,62.73,108.239998,1588.75,1083.219971,119.720001
154.979996,4871.620117,128.740005,77.489998,1006.140015,2897.879883,1729.380005,100.860001
584.659973,3718.699951,89.379997,950.789978,92.659996,1211.140015,453.049988,130.789993
305.040009,4770.759766,696.589966,32.389999,158.669998,1361.199951,909.789978,718.72998
115.620003,5024.140137,405.48999,330.869995,85.279999,3922.469971,1398.099976,75.029999
223.449997,1307.48999,1641.22998,198.440002,50.84,9261.080078,857.719971,97.989998
141.860001,1269.359985,360.389984,210.740005,234.110001,496.919983,137.350006,134.069992
68.059998,5915.47998,77.900002,91.019997,385.399994,1191.050049,276.339996,50.84
97.989998,929.469971,214.429993,224.270004,85.279999,1951.189941,662.969971,152.110001
496.100006,7269.299805,3708.449951,312.419983,60.27,1463.699951,468.220001,92.659996
129.970001,6602.22998,243.949997,72.159996,318.980011,1341.109985,2111.090088,157.029999
167.279999,4160.27002,1045.910034,58.220001,151.699997,114.389999,1256.23999,400.570007
478.059998,2304.199951,284.950012,106.599998,177.529999,195.979996,193.520004,455.51001
436.23999,3791.27002,67.650002,177.940002,143.910004,1875.75,471.5,34.029999
786.789978,1047.959961,36.079998,938.48999,50.43,2298.869873,1542.01001,379.660004
216.069992,24.190001,494.869995,67.239998,18.860001,133.25,3706.810059,573.179993
284.130005,2022.530029,1257.059937,113.57,121.769997,781.460022,238.209991,69.290001
447.309998,3941.330078,1083.630005,210.330002,442.389984,456.329987,603.109985,225.910004
530.130005,1223.439941,117.260002,65.190002,247.639999,1836.799927,4027.839844,89.790001
651.48999,3093.040039,534.640015,64.370003,498.970001,86.919998,357.519989,488.309998
232.880005,6437.410156,515.369995,182.860001,232.880005,2864.669922,744.149963,129.149994
42.23,2233.679932,618.279968,868.380005,111.93,2679.76001,510.449982,305.450012
735.130005,952.839966,1600.640015,702.330017,125.869995,1002.859985,1998.339966,69.699997
305.040009,4310.330078,924.140015,123.409996,105.370003,5098.350098,132.839996,87.330002
270.600006,1842.949951,406.720001,182.449997,218.940002,4819.549805,2792.919922,88.559998
60.68,1846.640015,2491.570068,74.209999,84.870003,3373.47998,3467.780029,63.959999
233.289993,7703.899902,250.919998,95.529999,135.709991,931.52002,52.889999,126.690002
77.080002,2970.859863,230.009995,86.099998,303.809998,791.299988,92.659996,68.059998
108.239998,12304.09961,1163.579956,553.5,123.82,1213.189941,1698.630005,503.47998
322.26001,3370.199951,219.349991,83.229996,77.080002,725.289978,1163.170044,346.859985
83.229996,1638.359985,169.740005,128.740005,224.270004,2646.139893,1992.599976,303.809998
106.599998,4569.859863,1074.609985,90.610001,218.119995,5089.330078,1013.52002,247.229996
116.849998,1200.069946,3162.330078,178.759995,294.790009,1739.630005,3306.23999,342.76001
486.669983,1045.089966,46.329998,458.380005,124.639999,2114.780029,3842.929932,150.470001
279.619995,1233.280029,435.829987,222.220001,68.879997,229.190002,332.51001,71.75
69.290001,2889.27002,439.519989,189.419998,50.43,2111.5,66.419998,180.809998
113.979996,4437.839844,2592.840088,1959.390015,72.57,2313.219971,103.729996,80.360001
72.159996,3514.52002,430.5,38.130001,336.609985,11150.76953,612.539978,132.429993
329.230011,1225.900024,249.279999,34.849998,166.869995,3851.949951,3026.209961,282.899994
495.690002,4721.560059,95.940002,2612.109863,399.75,237.800003,1553.900024,52.07
244.360001,3620.300049,1443.199951,79.129997,56.579998,375.149994,1289.449951,230.419998
273.880005,787.200012,618.279968,214.429993,50.84,431.320007,52.889999,46.329998
57.810001,10050.33008,264.450012,57.399998,96.349998,2112.320068,1241.47998,128.330002
141.860001,1945.859985,337.019989,62.73,113.979996,2136.100098,1925.359985,47.560001
66.830002,1763,146.779999,869.200012,64.779999,706.839966,767.109985,150.059998
75.029999,6981.069824,195.979996,335.790009,375.559998,2788,1762.589966,1193.51001
97.169998,211.149994,187.369995,73.800003,363.669983,1612.119995,1375.959961,719.960022
52.48,817.539978,6557.129883,129.149994,393.190002,3801.52002,1320.199951,275.519989
69.290001,1130.780029,3766.26001,107.419998,258.709991,225.089996,334.970001,164.410004
383.350006,6675.209961,128.740005,76.669998,453.869995,5793.299805,271.419983,102.5
62.32,3723.619873,1302.569946,48.790001,198.029999,2495.26001,160.309998,55.759998
78.309998,3072.540039,318.160004,73.389999,322.26001,755.630005,252.970001,410.820007
86.510002,1875.339966,104.959999,109.470001,74.209999,2696.97998,953.659973,29.110001
44.689999,684.700012,201.720001,135.709991,174.660004,3239.409912,143.910004,487.48999
90.199997,300.529999,191.059998,93.479996,561.700012,2713.790039,1766.280029,49.200001
50.02,1166.859985,1258.699951,103.32,68.059998,1044.679932,3280.820068,122.18
145.139999,4544.029785,4277.120117,175.889999,299.709991,4276.709961,833.940002,79.949997
52.07,1538.72998,810.97998,40.18,98.400002,1017.209961,101.269997,135.709991
130.380005,5261.529785,2166.850098,77.900002,307.910004,1742.910034,844.599976,141.860001
179.169998,4776.089844,218.940002,186.139999,79.949997,1213.599976,886.01001,113.979996
81.589996,21.32,2040.97998,30.75,110.290001,1604.329956,239.440002,100.860001
263.220001,349.320007,750.710022,1024.589966,81.18,1585.059937,2658.850098,199.669998
168.919998,4441.529785,3499.349854,79.540001,58.630001,1787.599976,1010.23999,200.490005
97.989998,1705.599976,92.659996,353.829987,157.850006,3251.709961,226.729996,70.93
59.040001,4694.910156,451,150.470001,183.270004,4742.060059,995.890015,625.25
70.519997,924.960022,193.520004,57.810001,93.07,2264.840088,484.209991,169.740005
31.98,2337.409912,2052.869873,51.66,204.589996,1128.72998,43.459999,105.779999
540.789978,1957.75,535.460022,262.399994,249.279999,868.380005,808.929993,49.610001
161.539993,1203.76001,382.119995,57.810001,109.470001,1740.859985,492.410004,143.5
86.510002,2749.459961,201.720001,77.900002,859.77002,881.089966,378.429993,99.220001
66.010002,3147.97998,2811.780029,52.889999,167.690002,3047.939941,179.580002,335.790009
66.830002,859.77002,5452.180176,39.360001,172.610001,862.22998,259.119995,112.75
105.779999,780.22998,218.529999,90.199997,110.290001,2429.25,1523.559937,308.320007
363.26001,1282.890015,2430.070068,646.159973,78.309998,188.599991,267.730011,246
56.169998,2307.47998,5332.049805,209.919998,56.579998,3243.919922,1516.179932,166.459991
304.220001,760.960022,4504.259766,70.93,107.010002,4904.009766,1997.929932,112.339996
157.440002,3041.379883,2585.459961,154.160004,454.690002,1532.170044,595.320007,116.440002
136.940002,688.390015,1540.369995,61.09,311.600006,2743.310059,84.870003,245.179993
46.329998,2440.320068,168.100006,867.559998,306.679993,2362.830078,37.310001,69.699997
81.18,5089.330078,59.860001,70.93,85.279999,1158.25,133.660004,690.849976
424.350006,1692.47998,220.990005,38.950001,171.380005,639.190002,1516.589966,298.070007
40.59,1284.530029,337.839996,204.589996,175.069992,637.549988,634.679993,78.720001
438.290009,1930.280029,146.779999,1589.569946,56.579998,1475.179932,216.479996,65.599998
116.440002,6318.919922,136.529999,46.329998,329.639984,738.409973,1075.839966,217.300003
154.979996,6579.680176,68.470001,589.580017,61.5,952.839966,712.580017,94.299995
184.910004,4887.200195,2352.580078,78.720001,229.599991,888.880005,3349.699951,229.599991
351.369995,1990.140015,129.970001,244.770004,130.380005,2517.810059,8229.929688,80.360001
321.850006,3393.97998,4177.080078,113.57,125.049995,520.700012,402.209991,205
143.5,2287.800049,145.550003,305.859985,323.48999,2139.790039,345.630005,95.120003
124.229996,1428.439941,2083.619873,53.709999,384.169983,632.219971,979.080017,89.379997
226.319992,4544.439941,55.349998,68.470001,53.709999,1347.670044,246.819992,343.579987
33.209999,10.25,88.559998,102.5,108.650002,637.140015,2302.149902,110.290001
612.950012,2495.669922,8332.429688,165.229996,55.759998,959.809998,1506.339966,551.859985
279.209991,1159.890015,339.480011,189.419998,1080.349976,149.649994,172.610001,956.529968
98.400002,398.929993,195.160004,42.23,193.520004,1393.179932,51.25,575.640015
384.169983,1924.949951,1501.420044,82,53.709999,2466.149902,302.98999,189.419998
116.440002,13069.16016,807.289978,161.949997,130.789993,107.419998,320.619995,278.389984
69.699997,1334.550049,856.080017,393.190002,92.659996,152.520004,899.130005,73.800003
352.190002,2704.359863,510.449982,832.710022,253.380005,5470.219727,1079.530029,128.740005
331.279999,892.97998,410.410004,53.299999,323.899994,926.599976,1110.689941,245.589996
49.200001,4757.640137,927.830017,149.240005,70.110001,2809.320068,1025.819946,273.880005
104.549995,870.02002,109.879997,97.989998,38.130001,1466.569946,380.889984,380.480011
80.769997,8035.589844,2118.879883,119.309998,820.409973,912.659973,7014.279785,186.550003
195.160004,3804.389893,1020.48999,2790.459961,95.529999,4352.969727,290.279999,68.879997
341.529999,621.150024,257.889984,86.099998,309.139984,2601.859863,414.100006,41.82
292.329987,6523.919922,1328.809937,70.110001,328.410004,3520.26001,2089.77002,67.650002
82,387.040009,278.799988,74.620003,173.839996,5008.560059,269.779999,103.32
528.080017,1854.429932,1695.76001,195.160004,120.540001,528.900024,1134.469971,80.360001
75.029999,3260.320068,1395.640015,86.919998,199.669998,3872.040039,48.380001,54.939999
124.639999,6708.830078,4039.72998,170.970001,52.889999,2205.800049,300.119995,399.339996
120.129997,916.349976,52.07,97.169998,40.59,1410.400024,936.849976,61.91
51.25,1935.199951,14260.20996,140.220001,255.429993,3655.560059,170.149994,55.759998
395.649994,1332.089966,113.979996,85.279999,65.599998,426.809998,607.210022,187.369995
415.329987,3819.149902,1726.099976,47.970001,115.620003,815.080017,83.639999,124.229996
202.539993,996.299988,101.68,719.549988,95.120003,1841.309937,790.47998,103.729996
337.429993,3029.48999,9448.450195,91.019997,41.82,4330.830078,2936.01001,54.939999
354.649994,5072.52002,358.339996,95.940002,102.5,992.200012,239.849991,179.169998
270.600006,1655.579956,980.309998,111.519997,70.519997,554.72998,102.909996,148.830002
331.690002,2106.169922,307.089996,178.759995,87.330002,752.349976,457.559998,222.220001
519.469971,962.27002,611.309998,705.609985,148.009995,1806.869995,634.679993,200.080002
201.720001,2884.76001,529.719971,75.440002,52.889999,1432.130005,494.459991,59.450001
134.069992,4799.870117,6084.399902,59.860001,52.889999,2857.290039,1742.910034,100.860001
473.139984,1124.630005,1632.619995,135.300003,52.48,901.589966,1655.98999,86.510002
56.579998,1795.799927,797.859985,1617.859985,705.200012,3132.810059,4264.410156,100.860001
1343.97998,2756.840088,296.019989,102.5,55.759998,1943.809937,1114.790039,76.260002
413.279999,888.469971,127.510002,148.419998,205,3223.830078,1063.949951,268.959991
199.669998,3041.790039,1126.679932,49.610001,150.059998,4753.540039,815.899963,94.299995
134.889999,4163.140137,212.789993,254.199997,108.239998,928.23999,1712.160034,145.959991
493.22998,3737.560059,234.929993,28.289999,96.760002,4997.899902,1435,114.799995
72.159996,1059.439941,2321.419922,285.769989,245.589996,1109.869995,1348.48999,151.699997
139.399994,859.77002,735.539978,67.239998,112.339996,1895.429932,145.959991,254.199997
563.75,900.77002,813.849976,82,334.149994,2941.75,392.369995,175.479996
241.899994,29.110001,2939.699951,60.27,49.200001,2022.530029,694.950012,107.419998
88.150002,4999.129883,601.059998,137.759995,172.199997,3650.639893,161.130005,829.02002
783.099976,1987.27002,2176.280029,362.029999,293.149994,6644.049805,123.409996,536.690002
99.220001,1983.169922,1147.589966,70.110001,80.360001,2317.320068,792.940002,171.380005
177.529999,2333.310059,876.580017,89.379997,70.110001,5678.910156,473.139984,273.470001
753.580017,4530.5,3417.76001,102.5,147.600006,636.320007,2537.48999,949.559998
191.059998,4703.109863,232.470001,206.229996,50.43,2920.02002,617.869995,125.459999
355.470001,5644.469727,5926.140137,38.950001,352.190002,55.349998,136.529999,68.879997
144.729996,6619.859863,70.93,56.989998,473.139984,753.580017,908.149963,50.84
140.220001,936.440002,395.649994,151.289993,116.440002,2487.469971,1952.829956,156.619995
58.630001,3888.030029,273.880005,62.73,37.310001,1243.119995,298.480011,141.039993
82.409996,4081.550049,101.269997,91.839996,148.830002,649.440002,205,347.679993
127.510002,1068.869995,491.179993,241.080002,61.91,646.570007,1111.920044,154.979996
105.779999,3240.639893,945.049988,61.91,144.729996,2105.350098,426.399994,95.529999
189.009995,1055.339966,382.119995,61.91,214.020004,587.529968,435.419983,140.630005
247.229996,3082.379883,308.320007,63.139999,430.089996,481.75,518.23999,625.659973
52.07,3270.570068,72.57,505.119995,77.900002,2483.369873,752.76001,390.730011
286.589996,2623.179932,153.75,93.479996,359.570007,3810.949951,105.779999,108.239998
195.569992,1034.02002,198.440002,40.18,663.380005,1048.780029,1153.329956,108.239998
97.989998,4999.540039,1016.390015,407.130005,60.68,2784.719971,287.410004,102.909996
43.869999,3946.659912,53.299999,282.079987,97.989998,2276.72998,146.779999,176.300003
95.529999,271.01001,1036.47998,65.599998,82.409996,1392.359985,460.429993,378.019989
302.579987,3236.129883,2189.399902,177.940002,428.040009,2099.609863,594.909973,40.59
43.869999,73.389999,50.84,34.029999,94.299995,5410.359863,638.779968,325.950012
106.190002,413.279999,476.829987,299.299988,296.019989,3753.550049,431.320007,32.799999
245.589996,101.68,165.229996,117.260002,1086.089966,285.769989,143.5,45.509998
108.239998,3848.669922,2154.139893,175.069992,52.889999,1324.709961,3248.429932,140.630005
63.139999,1970.869995,176.300003,105.779999,81.589996,2008.589966,1353,113.159996
116.029999,2310.350098,712.580017,123,59.450001,3660.47998,610.900024,123
82.409996,790.890015,93.889999,178.349991,71.75,273.470001,2320.600098,574
72.159996,2760.119873,1169.72998,138.580002,93.889999,2261.560059,1944.630005,104.549995
241.899994,1221.390015,315.700012,148.830002,168.509995,2769.550049,434.600006,529.309998
117.260002,3808.080078,3228.340088,119.720001,464.940002,832.710022,2241.060059,80.360001
46.739998,4493.600098,430.5,123.82,169.740005,1585.059937,635.5,351.779999
166.050003,658.049988,148.830002,258.299988,141.039993,2852.369873,2321.830078,707.659973
311.190002,2174.639893,357.109985,186.139999,111.110001,646.97998,1396.050049,138.990005
63.139999,1823.679932,75.849998,99.220001,96.349998,1110.280029,466.98999,243.949997
264.040009,7774.009766,790.47998,280.029999,659.279968,1366.530029,496.919983,86.510002
92.659996,987.690002,482.160004,80.360001,610.080017,2694.929932,772.440002,740.049988
286.179993,2242.699951,218.119995,53.299999,338.660004,441.160004,1081.579956,100.860001
113.159996,7072.089844,3751.5,286.589996,415.73999,3882.699951,901.179993,337.839996
398.519989,102.089996,241.899994,200.899994,304.220001,1563.73999,5669.069824,67.650002
891.75,1692.890015,1346.030029,682.650024,305.859985,3068.849854,2003.26001,346.450012
246.410004,873.710022,75.029999,86.099998,50.84,4541.97998,152.929993,181.630005
214.429993,4330.830078,5892.930176,74.209999,193.929993,447.720001,414.919983,90.199997
46.329998,4327.140137,1429.670044,242.309998,687.97998,1290.679932,193.929993,82.82
186.959991,2908.540039,4593.22998,205.410004,46.329998,1107.819946,720.779968,84.870003
312.01001,364.899994,514.549988,58.630001,118.489998,5012.660156,143.5,55.349998
523.97998,8690.769531,7971.219727,59.450001,50.43,210.330002,669.529968,30.75
237.389999,8267.650391,937.669983,150.059998,195.569992,2077.060059,810.159973,40.59
181.630005,2286.570068,1988.5,75.029999,233.289993,1934.380005,61.91,44.279999
723.649963,5127.049805,305.450012,19.27,195.569992,5212.330078,1226.309937,906.099976
126.279999,1214.420044,4407.910156,762.190002,110.699997,1091.01001,926.599976,157.029999
103.729996,1083.630005,216.889999,332.919983,82.82,3716.649902,4086.060059,290.279999
221.399994,2446.879883,755.219971,141.860001,50.43,2353.399902,5441.930176,457.149994
947.919983,5833.47998,144.319992,30.75,79.129997,1118.069946,391.959991,64.779999
343.579987,5101.629883,1270.589966,54.529999,267.320007,665.02002,273.059998,90.610001
109.470001,2138.149902,250.919998,415.73999,130.380005,1972.919922,575.22998,56.579998
33.209999,514.140015,3667.040039,656.409973,66.010002,4122.140137,602.289978,88.150002
166.459991,1698.219971,424.350006,90.199997,282.899994,642.469971,171.380005,120.540001
85.690002,3963.879883,220.580002,180.809998,63.139999,1597.359985,797.859985,325.950012
104.959999,2066.810059,94.299995,173.839996,48.380001,2118.060059,5284.080078,257.070007
219.759995,1779.809937,654.359985,68.879997,64.370003,1889.280029,1899.530029,40.18
249.279999,37.310001,1094.290039,61.5,79.129997,1104.949951,203.360001,122.589996
235.75,512.089966,1283.709961,235.75,78.309998,5220.939941,557.599976,800.320007
310.369995,480.519989,101.269997,86.510002,402.209991,3022.52002,2924.939941,109.470001
98.809998,1483.790039,160.309998,61.09,70.93,1084.449951,5648.160156,433.369995
350.549988,5797.399902,118.080002,80.360001,204.179993,2271.399902,287.410004,119.309998
82.82,1673.619995,168.509995,519.880005,72.159996,4526.810059,1354.640015,5.74
661.73999,1864.27002,1660.089966,101.269997,69.699997,1138.97998,594.089966,76.260002
70.93,2448.929932,151.289993,103.729996,57.810001,945.869995,266.910004,247.639999
168.509995,4421.439941,78.309998,280.029999,337.019989,2354.219971,1179.569946,129.149994
117.260002,287.820007,193.110001,40.18,34.439999,2214.820068,1636.719971,88.559998
72.979996,6106.129883,130.789993,263.630005,140.220001,2070.909912,994.25,263.630005
90.199997,2224.25,669.119995,108.239998,118.900002,1854.839966,74.209999,306.679993
154.160004,2087.719971,10125.76953,360.799988,50.84,1146.359985,776.130005,100.860001
164,1145.949951,426.809998,195.979996,298.889984,4463.669922,449.359985,47.970001
67.650002,1177.52002,34.849998,491.589996,226.729996,2814.23999,246.410004,99.220001
321.850006,2235.320068,1665.01001,53.299999,67.650002,2327.159912,104.139999,178.759995
56.989998,10371.36035,88.150002,43.459999,886.01001,4417.75,387.449982,50.02
110.290001,4095.899902,146.369995,351.779999,492.820007,5028.239746,921.27002,105.779999
83.639999,2667.869873,59.860001,579.330017,77.900002,2031.959961,878.630005,365.720001
83.229996,3198.820068,451.820007,339.070007,133.25,3138.550049,390.320007,76.669998
252.149994,920.039978,248.050003,650.26001,47.970001,4605.529785,272.23999,209.509995
106.599998,5965.910156,2971.27002,57.810001,63.139999,1743.319946,684.700012,63.139999
168.100006,922.089966,84.870003,562.929993,79.540001,2792.51001,235.339996,936.849976
113.979996,934.390015,2532.159912,783.919983,129.149994,1791.699951,161.130005,152.929993
88.970001,3917.550049,468.220001,463.299988,292.73999,1747.829956,2956.099854,159.080002
230.009995,764.649963,128.740005,202.539993,132.020004,903.22998,168.509995,36.489998
178.759995,293.149994,7040.109863,61.5,199.669998,5452.589844,61.09,37.310001
84.459999,2294.359863,2388.25,102.5,44.279999,2290.26001,548.98999,107.010002
222.630005,4692.859863,984,101.269997,122.589996,2557.98999,831.890015,324.309998
125.049995,4899.5,80.360001,164.410004,377.199982,3691.22998,2518.219971,81.589996
153.75,2815.469971,88.559998,510.040009,146.369995,3064.75,2853.189941,435.829987
76.669998,61.5,98.809998,644.929993,341.119995,598.599976,216.479996,85.690002
125.049995,2993.820068,7897.009766,114.799995,164.410004,369,141.039993,134.479996
47.560001,2784.310059,119.720001,40.59,118.489998,1321.429932,710.940002,118.080002
442.389984,3897.869873,1337.829956,154.569992,2072.139893,2186.530029,530.539978,123.409996
99.629997,271.419983,142.270004,161.949997,65.599998,1930.280029,2002.439941,452.230011
222.220001,758.089966,137.350006,232.059998,45.919998,464.940002,1146.359985,332.51001
