null,GGKA,GSKV,EGKA,egka,GGKV,GSKA,lib
32.399998,922.049988,2980.349854,125.099998,153.899994,3798.899902,3290.849854,331.199982
103.049995,3648.149902,263.699982,77.849998,236.699997,768.599976,58.049999,123.299995
111.599998,3416.399902,749.25,691.649963,82.799995,455.849976,1017,146.25
283.049988,4296.600098,722.25,839.25,82.799995,1809.899902,222.75,147.149994
229.5,13752.89941,907.649963,50.399998,122.849998,1339.199951,2433.149902,85.949997
72.900002,6260.849609,1014.299988,298.799988,63.449997,2623.050049,1245.150024,150.300003
95.399994,9238.5,431.549988,93.149994,192.149994,746.549988,255.149994,181.349991
166.5,2118.599854,772.649963,81.449997,216.899994,421.199982,1288.799927,109.349998
244.349991,4833.449707,146.699997,308.699982,49.049999,5494.049805,852.75,456.299988
101.25,4053.149902,177.299988,76.049995,149.399994,5463.899902,2202.300049,345.599976
406.349976,1306.349976,153.449997,130.949997,239.849991,511.649994,283.049988,90.899994
52.199997,1682.549927,5361.299805,476.549988,46.349998,525.149963,981,278.100006
727.199951,3814.199951,328.949982,89.549995,626.399963,3626.549805,345.599976,134.550003
117.449997,1892.25,1262.25,150.300003,216.449997,5811.75,3843,176.399994
194.849991,10483.2002,213.299988,1325.699951,70.199997,1357.650024,85.949997,375.75
486.899994,2467.349854,411.75,222.299988,111.599998,2130.300049,117.899994,95.849998
368.099976,3494.699951,42.299999,189,62.099998,2979.899902,462.599976,196.199997
171.449997,437.849976,423,239.849991,412.199982,2501.550049,8101.349609,88.649994
312.299988,2682.899902,1872.449951,80.549995,78.75,1691.549927,427.049988,77.849998
394.649994,1842.299927,209.25,42.299999,238.949997,2961.899902,2165.849854,146.699997
68.849998,4945.949707,5196.149902,180.449997,39.599998,4241.699707,2143.349854,94.949997
529.649963,3523.5,769.949951,337.5,82.799995,6362.099609,2986.199951,378.449982
577.799988,4083.75,1900.799927,135,141.300003,4284.899902,755.099976,333.449982
119.25,2149.649902,347.399994,170.550003,85.5,1705.5,255.599991,247.049988
247.5,3055.049805,402.75,178.199997,162,2453.849854,1566.449951,711.899963
141.300003,4752.449707,404.549988,89.099998,153.449997,3896.099854,319.5,381.149994
119.699997,11902.94922,197.549988,102.599998,355.049988,1558.799927,298.799988,112.049995
112.049995,5119.649902,750.599976,404.099976,515.25,1792.349976,1610.549927,272.699982
355.5,3493.349854,160.649994,624.599976,39.599998,7578,2206.349854,70.199997
119.25,3780,3008.699951,192.149994,328.5,1833.75,252.449997,875.25
129.599991,163.349991,846,164.699997,140.399994,2310.300049,4573.799805,91.799995
72,1174.049927,369.899994,488.699982,104.399994,142.649994,104.849998,454.949982
193.5,5364.449707,94.5,36,140.399994,2608.199951,4747.5,255.149994
38.25,5915.699707,270.449982,99.899994,81.449997,1423.799927,250.649994,132.300003
483.299988,684.450012,126,400.5,159.75,2389.050049,378,240.299988
118.799995,2137.050049,263.25,108,337.049988,1172.25,317.25,290.699982
622.349976,6970.949707,179.549988,74.699997,234,3327.75,220.049988,342.899994
165.149994,1031.400024,121.049995,54,59.399998,663.299988,276.75,95.849998
137.699997,2805.75,2778.299805,137.25,38.700001,958.5,508.949982,105.75
161.550003,7948.349609,2954.699951,271.799988,342,3209.399902,133.199997,53.549999
161.099991,14076,283.5,181.349991,117.899994,961.199951,454.949982,111.599998
392.849976,2179.349854,1227.150024,86.399994,75.599998,3133.799805,85.5,299.25
270,2149.649902,273.149994,52.649998,28.799999,2621.699951,144.449997,206.549988
135.449997,2064.149902,622.349976,240.75,120.149994,4366.799805,579.599976,251.549988
85.5,1932.299927,479.699982,39.599998,52.649998,1137.150024,303.75,386.549988
430.649994,5903.549805,3395.699951,424.799988,60.75,1866.149902,132.75,95.849998
77.400002,120.599998,175.949997,89.549995,232.649994,956.699951,3786.75,208.799988
97.649994,3633.75,221.849991,112.949997,126.899994,1312.199951,129.149994,143.099991
123.75,537.299988,703.799988,117,142.199997,275.399994,1885.049927,108.899994
69.75,2999.25,723.599976,37.799999,120.599998,1898.099976,1930.5,100.349998
473.399994,2166.300049,514.799988,61.199997,138.149994,1061.549927,411.75,335.25
148.050003,1130.849976,11137.04981,74.699997,113.849998,1486.349976,163.349991,269.100006
118.349998,1717.199951,886.5,34.200001,103.949997,365.849976,813.149963,134.550003
93.599998,6572.25,81.900002,97.649994,136.349991,902.25,1061.099976,141.75
476.099976,4017.149902,410.399994,36.450001,619.200012,2470.050049,324.449982,63.449997
45.449997,2202.300049,1652.399902,967.5,128.25,1419.299927,219.599991,123.75
557.549988,1189.349976,91.349998,191.699997,835.199951,2981.699951,1879.649902,235.349991
175.049988,8428.950195,112.5,1338.75,174.599991,1104.299927,693,239.849991
132.300003,5356.350098,119.25,92.25,324.449982,665.549988,1494.449951,504.899994
290.699982,756.899963,596.25,1615.949951,876.149963,3414.599854,928.799988,89.099998
70.199997,5966.549805,175.949997,188.549988,89.099998,1773.449951,4958.549805,243.449997
175.049988,2030.849976,86.399994,139.050003,211.949997,2726.099854,481.049988,430.199982
992.25,1474.649902,105.75,78.299995,72,8785.349609,1149.75,80.099998
76.049995,1430.549927,580.049988,136.349991,92.25,858.149963,115.199997,471.149994
470.699982,1723.049927,661.049988,205.649994,41.399998,170.550003,413.099976,350.549988
347.399994,910.799988,1494.449951,44.099998,144.899994,3892.049805,586.799988,83.699997
173.699997,1839.599976,157.5,1095.75,134.550003,1061.549927,310.049988,695.25
228.599991,3969.899902,486.449982,103.5,301.049988,702.899963,630.899963,291.600006
94.5,2196,400.049988,49.049999,90,4286.25,267.299988,97.649994
75.599998,4040.549805,84.150002,280.799988,300.149994,2313.449951,1744.649902,216
158.849991,1388.699951,7750.799805,143.550003,198.449997,2812.049805,229.949997,63
144.899994,3042.899902,175.049988,118.349998,256.049988,2982.599854,3745.799805,259.649994
110.25,3595.949951,1381.5,757.799988,45,1219.5,1170.449951,52.199997
110.699997,2440.800049,432.899994,125.549995,57.599998,2979.899902,203.849991,665.549988
593.549988,4123.350098,195.299988,153,232.649994,864,2740.5,148.050003
1100.699951,3928.5,306,207,831.149963,625.950012,335.25,129.599991
112.5,8604,315,656.099976,390.149994,2214.449951,134.550003,417.149994
84.150002,397.349976,304.199982,234.899994,74.699997,2711.699951,1194.75,80.099998
134.550003,2330.550049,2193.75,95.849998,111.599998,985.949951,195.75,185.849991
108.449997,1118.699951,6587.099609,184.949997,97.649994,2864.699951,1292.400024,623.700012
593.549988,1029.599976,148.949997,152.550003,105.299995,5347.799805,167.399994,186.75
746.099976,2934.449951,1431.449951,196.199997,108.899994,404.099976,174.149994,229.049988
79.199997,5059.350098,233.099991,386.549988,351.449982,1998,2293.649902,76.049995
49.949997,3231.449951,132.300003,122.849998,170.550003,1162.799927,1057.5,210.599991
440.549988,1300.949951,90.899994,217.349991,152.550003,1824.299927,804.149963,92.699997
446.399994,1672.649902,153,166.949997,76.5,814.5,129.599991,76.049995
122.849998,3668.399902,100.349998,122.399994,76.949997,677.700012,348.299988,419.399994
212.399994,1307.699951,898.199951,505.349976,517.049988,629.549988,685.799988,160.649994
143.099991,3231.899902,570.599976,129.599991,68.849998,2922.299805,1275.75,459
127.349998,2283.300049,243.449997,87.299995,125.099998,2227.949951,931.5,74.699997
240.299988,4630.5,421.199982,225.899994,99.899994,3590.099854,119.699997,852.299988
161.099991,1273.949951,228.149994,37.799999,231.75,1318.5,744.299988,256.949982
72.900002,118.349998,2548.800049,158.849991,108.899994,2841.299805,184.949997,90
88.199997,2356.649902,159.300003,136.349991,190.799988,5694.299805,2265.300049,501.75
123.75,1711.349976,1973.699951,83.25,158.399994,567,1167.299927,502.649994
491.399994,5212.799805,999,58.5,96.299995,433.349976,523.799988,71.099998
76.949997,2415.599854,3579.299805,109.349998,69.299995,1139.400024,209.25,214.649994
983.25,2313.899902,200.25,172.799988,80.549995,2590.199951,911.699951,204.299988
35.099998,1623.599976,328.049988,211.049988,291.149994,1592.099976,251.549988,217.799988
95.399994,3956.399902,1985.849976,716.399963,215.549988,4100.399902,141.75,94.049995
106.199997,4376.699707,1107.900024,56.699997,90,1389.599976,964.349976,140.399994
155.699997,3654.449951,154.800003,201.599991,177.299988,485.099976,47.25,148.050003
97.199997,3628.799805,410.849976,743.399963,136.349991,2748.149902,1375.199951,509.849976
113.849998,2650.5,821.25,50.399998,260.549988,368.549988,128.25,55.799999
165.149994,3916.799805,821.699951,93.149994,429.75,2195.550049,327.600006,134.550003
81.449997,10008.4502,73.349998,238.5,108.449997,9352.799805,1082.699951,132.300003
90.899994,4293.449707,82.349998,741.149963,46.349998,567,218.699997,211.049988
93.599998,1323.449951,160.649994,167.849991,502.649994,882,613.799988,225.899994
149.399994,6280.649902,2123.550049,23.849998,216.449997,1157.849976,386.549988,54.449997
416.25,1258.199951,144.449997,59.849998,341.100006,4005.899902,2423.25,91.799995
182.25,6817.949707,2193.300049,51.299999,303.299988,1855.799927,95.399994,117.449997
98.099998,2275.649902,1220.400024,121.049995,58.5,826.199951,835.649963,130.949997
1048.049927,1370.25,678.599976,100.799995,279.449982,2640.149902,3595.049805,83.25
94.5,1735.649902,270.899994,109.799995,496.349976,2354.849854,417.599976,133.649994
185.849991,370.799988,194.399994,96.299995,103.949997,1079.549927,817.649963,601.200012
64.349998,2851.649902,1240.199951,175.049988,168.75,3491.099854,414,135.449997
205.649994,2622.149902,866.25,202.049988,122.849998,1173.599976,2280.149902,65.699997
220.949997,2689.199951,993.599976,464.849976,198,3833.099854,917.099976,174.599991
110.25,6999.75,67.049995,158.399994,322.649994,4527.449707,104.849998,127.799995
215.099991,3377.699951,92.699997,525.149963,242.099991,776.699951,281.699982,175.949997
81,3815.099854,634.950012,2271.599854,139.050003,454.5,737.099976,94.049995
150.300003,5937.75,215.099991,20.699999,187.649994,896.849976,963.899963,373.5
288.899994,1179,1066.949951,80.549995,131.849991,2861.099854,51.75,517.049988
141.75,2808.449951,2977.649902,377.549988,94.049995,1773,405,166.050003
151.199997,850.5,164.25,25.199999,56.25,623.25,456.299988,297
559.349976,2929.949951,466.199982,347.849976,334.799988,5302.350098,468,349.199982
285.75,7386.299805,258.75,592.200012,348.75,1362.599976,821.25,479.25
369,3950.099854,881.549988,117.449997,118.799995,1377.449951,1798.649902,218.699997
115.649994,6579.449707,3724.649902,202.049988,133.199997,843.75,992.699951,103.5
72,9402.75,3194.099854,157.5,164.25,6049.349609,2119.949951,154.349991
64.349998,6675.299805,1953,323.549988,182.25,6813.899902,2378.25,233.099991
67.949997,1476.899902,1776.599976,214.199997,999.899963,1210.949951,223.199997,364.949982
144.899994,4104.899902,829.799988,109.349998,342,5829.299805,3384,458.099976
48.599998,12684.59961,200.699997,98.099998,132.300003,2924.549805,1132.199951,59.399998
108,6059.699707,74.25,122.849998,122.399994,2667.599854,2306.25,240.75
170.099991,2347.199951,3277.349854,193.5,266.399994,995.849976,194.399994,578.700012
91.349998,12339.44922,936.899963,123.75,82.799995,3168,1399.5,79.199997
130.949997,2079.449951,2795.399902,112.5,76.949997,4859.100098,255.149994,205.649994
319.049988,2790,553.950012,188.549988,49.5,1469.25,875.699951,355.949982
348.75,4335.75,688.950012,176.399994,132.75,1715.399902,1031.400024,46.799999
321.299988,5908.949707,4227.75,67.049995,87.75,3986.549805,4094.099854,71.549995
209.25,580.950012,2784.149902,332.549988,254.25,1524.149902,873,103.949997
466.649994,9636.75,571.5,79.650002,87.75,4036.949951,112.5,83.699997
618.299988,3428.099854,4347.899902,497.25,87.75,5046.75,181.349991,187.649994
139.949997,818.099976,56.699997,120.599998,135.449997,2165.399902,237.599991,402.75
133.199997,4504.049805,98.099998,132.75,34.649998,447.299988,640.349976,76.049995
317.699982,9681.75,604.799988,133.199997,294.75,1378.799927,326.25,286.649994
148.5,3342.149902,469.349976,43.649998,258.75,1728.899902,705.149963,248.399994
334.799988,3048.75,147.149994,40.5,85.949997,193.5,192.149994,105.299995
389.699982,3206.699951,4173.75,428.849976,323.549988,1053.900024,3532.5,358.199982
110.25,3125.25,185.849991,131.399994,119.25,1710.899902,1724.849976,472.049988
95.399994,2058.75,1225.349976,216.899994,85.5,3549.599854,3700.349854,68.849998
248.399994,5429.25,833.849976,153.449997,77.400002,2197.800049,6565.049805,334.799988
108,1180.799927,5500.350098,82.799995,359.549988,1358.099976,282.149994,310.049988
72.900002,1724.849976,1562.849976,127.349998,670.5,5233.949707,1065.150024,157.5
92.699997,3174.75,249.299988,76.5,86.849998,1509.299927,564.299988,82.799995
70.199997,1990.799927,204.299988,401.849976,77.849998,2277.899902,243,273.600006
137.699997,6770.25,539.099976,163.349991,95.399994,1312.650024,945.899963,133.199997
109.349998,4605.75,467.099976,144.449997,230.849991,2169,6522.75,117.449997
98.549995,739.799988,462.599976,344.699982,60.299999,2150.550049,1608.75,93.599998
389.25,3191.399902,3603.599854,59.399998,468.899994,1530.899902,157.5,547.649963
644.849976,2679.300049,293.399994,58.949997,47.25,5389.199707,175.049988,315
184.049988,8840.25,30.15,88.649994,134.550003,2248.199951,1697.849976,675.450012
83.25,1127.699951,242.099991,64.349998,106.649994,938.699951,1310.400024,90.899994
63.899998,1160.549927,13584.14941,55.349998,134.099991,200.25,867.149963,355.949982
228.599991,655.649963,167.849991,160.649994,79.199997,1139.400024,200.699997,80.549995
269.100006,15738.75,471.599976,83.699997,163.800003,300.149994,1674.449951,580.950012
121.049995,2825.549805,463.949982,1731.149902,81.449997,2452.949951,3690.899902,112.049995
205.199997,787.5,138.599991,66.150002,138.599991,1386,321.75,221.849991
338.850006,2591.550049,97.649994,549,88.199997,1979.549927,138.149994,407.25
331.649994,1129.949951,338.399994,392.849976,148.949997,3539.699951,319.949982,252.449997
186.299988,1657.799927,767.699951,166.5,97.199997,900.449951,616.5,299.699982
732.599976,13447.79981,1089.900024,1606.5,177.75,5397.75,347.399994,1364.400024
64.349998,2104.649902,151.649994,245.25,87.75,621.899963,457.199982,181.349991
233.549988,2803.949951,1865.699951,78.299995,241.649994,4990.049805,5672.699707,219.149994
59.849998,5483.699707,199.349991,237.149994,385.649994,2690.099854,286.649994,68.849998
71.549995,2416.5,2200.949951,272.699982,145.800003,3536.549805,284.399994,207.899994
119.25,1186.199951,298.799988,43.649998,261.899994,1002.599976,90.449997,362.25
204.299988,3195.899902,2083.050049,142.649994,53.549999,2094.300049,3004.199951,49.049999
185.399994,5931.899902,463.049988,85.949997,275.399994,1167.299927,1072.799927,422.549988
95.399994,13141.79981,435.599976,71.549995,112.049995,139.949997,84.150002,227.699997
147.149994,2510.550049,6448.049805,25.65,133.199997,1647.449951,351,155.25
316.350006,5742.899902,86.399994,203.399994,160.649994,5466.149902,1210.5,204.299988
627.299988,7377.299805,113.849998,148.5,100.799995,941.849976,187.649994,180.449997
150.300003,601.200012,1545.75,635.399963,108.449997,4440.149902,125.549995,404.549988
45,3388.049805,247.949997,159.75,101.699997,3010.049805,4055.399902,180.449997
58.949997,2396.25,207,55.349998,633.599976,1702.349976,294.75,688.049988
175.5,2791.349854,295.649994,158.849991,63.899998,2403,2702.699951,66.150002
213.75,1078.199951,769.949951,406.799988,137.25,4416.299805,906.75,144
336.149994,10311.75,59.849998,250.199997,144,6532.649902,2246.849854,77.400002
67.949997,1555.199951,88.199997,297.899994,339.75,748.799988,404.549988,87.299995
89.549995,2371.050049,59.399998,135.899994,117.899994,1852.199951,233.549988,57.149998
241.649994,7425.899902,711,763.199951,61.649998,661.5,698.849976,1010.699951
61.649998,7562.25,3501.449951,99,228.149994,923.399963,1369.349976,84.150002
175.5,10857.59961,1659.599976,80.549995,109.799995,1142.549927,3046.049805,1189.349976
1093.049927,1592.099976,135.449997,153.449997,236.25,1500.299927,376.199982,530.099976
63.449997,9209.700195,2054.25,125.099998,368.549988,829.349976,3366,243
90.449997,1947.149902,8174.25,246.599991,70.199997,3081.149902,3342.599854,127.349998
72.449997,2648.25,317.25,237.599991,252,2064.599854,850.949951,117.449997
67.5,3987.899902,271.799988,53.549999,53.549999,1269,3093.299805,24.75
482.399994,4643.549805,122.849998,50.399998,84.150002,1150.199951,489.599976,854.549988
331.649994,2106.449951,574.649963,23.4,64.349998,833.849976,3771,236.699997
364.5,1736.549927,193.949997,42.75,195.299988,2134.349854,7146.449707,188.099991
105.299995,2712.149902,117.449997,214.199997,99.899994,3171.599854,4332.600098,99
120.599998,1987.199951,188.099991,189.449997,204.75,6053.399902,1575.899902,189.899994
87.299995,2404.349854,7306.199707,154.800003,90.449997,1019.699951,50.399998,152.099991
511.649994,2564.099854,35.549999,200.699997,248.849991,760.5,499.5,160.649994
109.349998,1160.099976,551.700012,63.449997,740.699951,5478.75,1629,91.799995
176.399994,12745.79981,531.450012,80.099998,564.75,2817,1216.349976,193.049988
233.099991,4552.199707,595.349976,44.549999,218.25,2364.75,135.449997,84.150002
130.949997,4818.600098,195.299988,92.699997,127.349998,476.099976,318.600006,172.349991
285.75,4138.199707,496.349976,102.149994,217.349991,2877.75,535.049988,182.699997
166.949997,5851.799805,231.75,65.25,147.599991,3440.699951,802.349976,372.149994
113.849998,1961.099976,5466.149902,114.75,108,6610.949707,607.5,386.099976
69.75,479.699982,1139.400024,92.25,94.949997,652.950012,75.599998,191.25
114.75,1379.699951,188.099991,298.350006,186.75,858.599976,3043.799805,110.699997
554.849976,2196.449951,259.199982,53.099998,61.199997,3256.199951,229.949997,353.25
67.5,1260,105.299995,464.849976,78.75,2356.649902,396.449982,79.650002
95.399994,2738.25,242.099991,79.650002,288.449982,4535.100098,132.75,247.5
123.299995,855,450.899994,522.899963,68.400002,8031.599609,355.949982,462.149994
142.199997,2103.300049,4809.149902,971.099976,345.599976,4608,3001.049805,286.649994
98.099998,2149.199951,210.149994,375.299988,116.549995,6181.199707,589.950012,93.599998
116.099998,2560.949951,799.649963,144.899994,125.549995,4308.75,235.799988,112.049995
714.149963,1242,105.299995,65.25,626.399963,994.049988,212.849991,325.350006
138.599991,1889.549927,5872.5,231.75,169.199997,1675.799927,83.699997,122.399994
99.899994,4227.299805,57.599998,87.299995,187.649994,1900.799927,236.699997,221.399994
72.449997,1782.449951,1216.349976,105.75,364.049988,1025.099976,309.600006,78.299995
73.799995,3207.599854,144,107.549995,82.349998,1030.049927,208.349991,480.149994
535.950012,4496.850098,95.849998,222.299988,654.299988,6052.5,5527.799805,242.549988
124.649994,4410.899902,683.549988,155.699997,274.949982,8061.299805,325.799988,52.199997
47.25,8626.049805,280.799988,38.700001,62.549999,2793.599854,324.449982,180.899994
144,6188.849609,476.549988,39.149998,68.400002,412.649994,421.649994,71.549995
289.799988,4149.449707,1919.25,279.449982,355.5,3856.5,72,277.649994
135.899994,3316.5,443.699982,256.049988,70.199997,526.950012,212.849991,77.400002
124.199997,2245.949951,403.649994,624.149963,91.349998,7001.099609,1498.949951,139.949997
158.399994,2451.149902,51.75,101.25,201.599991,745.199951,1446.75,115.199997
144.899994,288.899994,1881,678.149963,73.799995,2897.549805,875.25,836.549988
737.099976,406.799988,315.449982,298.799988,319.5,1078.199951,111.599998,221.399994
69.299995,2672.099854,63.899998,132.300003,97.199997,2662.649902,2644.199951,279.899994
149.399994,3348,1282.5,345.599976,100.349998,3375.899902,368.099976,353.699982
115.649994,1395.449951,421.649994,122.849998,406.799988,1416.599976,675,699.299988
112.049995,7143.299805,352.799988,230.849991,40.950001,1084.949951,2464.199951,170.099991
48.149998,3055.049805,664.649963,455.399994,109.349998,756.449951,4527.449707,90
43.199997,1983.149902,144.899994,172.349991,56.25,904.5,338.850006,65.699997
74.699997,6986.25,9047.700195,339.75,118.349998,2638.349854,706.049988,396.899994
84.150002,545.849976,214.199997,99,225.449997,2651.849854,116.549995,180.899994
942.299988,3482.099854,637.649963,94.049995,133.199997,4289.399902,414,111.599998
97.649994,4131.449707,4123.350098,156.149994,128.699997,303.299988,458.549988,83.25
549,1062.900024,167.399994,382.049988,41.849998,1841.399902,252.449997,99.899994
88.199997,2554.199951,2508.300049,101.699997,229.049988,5859,2706.75,69.75
121.049995,3162.149902,1785.599976,337.949982,79.650002,1153.799927,267.299988,205.199997
90.899994,6914.25,616.049988,483.299988,187.199997,442.799988,1012.5,114.75
51.75,1058.849976,2557.800049,460.349976,58.5,7332.299805,691.649963,60.75
365.399994,1608.299927,171.449997,733.049988,172.349991,806.849976,85.949997,228.599991
118.349998,9102.149414,433.349976,133.649994,178.649994,871.649963,449.549988,104.849998
140.399994,327.149994,1334.699951,112.049995,90.449997,2606.849854,535.5,67.049995
238.949997,1911.599976,182.25,158.399994,107.099998,1726.649902,2151,108.449997
823.049988,3978.899902,788.849976,159.75,443.25,4529.25,305.100006,1622.25
103.049995,9624.599609,535.049988,166.5,58.049999,1348.199951,942.299988,101.25
225.449997,3812.399902,2689.649902,38.700001,65.699997,1877.399902,204.75,191.699997
186.75,9229.5,8427.149414,47.699997,32.849998,2490.75,533.700012,108
527.849976,1899.449951,1789.199951,180.449997,99.449997,2030.849976,587.700012,201.599991
47.25,10593.4502,3244.049805,474.299988,159.75,1446.75,149.399994,86.849998
99.899994,2749.5,308.699982,58.949997,76.949997,2774.699951,1341.449951,607.5
92.699997,3528,10937.25,323.100006,116.099998,2047.949951,76.5,125.099998
102.149994,1263.599976,129.149994,128.25,228.149994,2691.449951,1133.099976,87.299995
145.800003,1396.349976,913.5,838.349976,58.5,1472.849976,169.199997,130.5
117,2990.25,3149.549805,358.199982,193.949997,4404.600098,259.199982,308.699982
239.399994,1630.799927,6048.449707,201.599991,90,2200.949951,2996.099854,82.349998
84.599998,8599.950195,3381.299805,177.75,84.599998,857.25,186.299988,361.349976
445.049988,4136.850098,1828.799927,36.899998,103.049995,1669.5,2312.550049,121.049995
323.549988,1627.649902,252,1042.650024,221.849991,1015.199951,205.199997,95.399994
261,1604.699951,74.699997,252,81.900002,3737.25,647.549988,250.649994
72.449997,2345.399902,182.25,111.149994,180.899994,786.599976,248.399994,274.049988
58.5,3398.849854,295.649994,32.399998,123.75,2979.899902,299.699982,99
156.149994,6980.399902,1533.149902,318.600006,85.949997,926.099976,1569.149902,471.599976
84.599998,3221.549805,3892.5,915.75,151.649994,1354.949951,2609.099854,514.799988
178.649994,5302.799805,1896.299927,450.899994,95.399994,3464.549805,1294.650024,92.25
193.049988,2460.599854,206.549988,134.099991,109.799995,1982.25,308.699982,263.699982
81.449997,3289.5,145.349991,181.799988,58.049999,792.899963,231.75,99.899994
86.399994,5800.949707,1170.449951,142.199997,108,3032.549805,4740.75,149.849991
80.099998,12127.5,175.949997,374.849976,200.25,3552.299805,94.949997,63.899998
85.5,1151.099976,393.299988,63.449997,197.549988,4542.299805,1136.25,215.099991
137.25,607.049988,905.399963,135.449997,288,3902.849854,638.549988,68.849998
72,4642.199707,295.649994,162,125.549995,1196.549927,414.899994,150.75
454.5,1417.049927,116.099998,165.599991,62.099998,6948.899902,733.049988,73.799995
147.599991,5726.699707,3133.799805,279.449982,498.149994,2499.300049,1515.149902,697.5
127.799995,2895.299805,267.75,76.5,182.699997,2668.5,508.949982,97.199997
72.900002,1633.949951,814.949951,574.200012,59.849998,1675.799927,155.699997,193.949997
119.699997,7079.849609,197.099991,207.449997,107.549995,509.849976,336.149994,103.5
153.449997,2652.75,4423.049805,616.5,621,432.899994,495,78.75
178.649994,5742.449707,910.349976,180.449997,250.199997,3782.699951,1114.650024,305.100006
174.149994,1724.849976,147.149994,364.949982,450.449982,2154.149902,99,523.799988
444.599976,3456.899902,767.699951,265.5,63.899998,5099.850098,704.699951,56.25
59.399998,982.349976,2020.5,569.700012,564.75,649.349976,354.149994,101.699997
244.349991,3056.399902,694.349976,814.5,140.849991,823.049988,301.049988,305.100006
59.399998,5892.75,379.799988,102.149994,167.849991,3313.799805,160.199997,285.75
108.899994,2859.75,225.449997,145.349991,565.200012,972.449951,1564.649902,61.199997
72.449997,4582.799805,92.25,160.199997,88.199997,1256.849976,135,112.949997
66.150002,5568.75,109.349998,341.549988,104.849998,1674.449951,282.149994,64.349998
612.450012,7420.949707,943.649963,2057.399902,626.849976,4583.25,480.599976,63
160.199997,9270.450195,98.549995,71.099998,86.849998,1993.949951,707.399963,296.100006
58.5,2393.550049,297.899994,41.399998,359.099976,1378.799927,162.449997,128.25
99.899994,4988.25,302.399994,138.149994,162,1185.75,256.049988,107.099998
100.799995,1806.299927,512.099976,184.049988,193.949997,2555.099854,117.449997,88.199997
194.399994,3192.299805,181.349991,121.949997,173.25,731.699951,265.949982,129.599991
105.299995,3127.949951,554.849976,83.25,124.649994,2604.149902,1261.349976,91.349998
630,5291.549805,2418.75,185.399994,1126.349976,2903.399902,105.299995,378
98.099998,3792.149902,632.25,107.099998,852.299988,504,1088.549927,354.149994
59.849998,314.100006,1327.049927,170.550003,188.099991,2893.049805,883.799988,258.299988
95.399994,2237.399902,2757.599854,213.299988,66.599998,2284.649902,1783.799927,102.599998
441.449982,5937.299805,1609.199951,92.25,64.799995,1087.650024,4302.899902,242.549988
437.849976,1908,6957.449707,60.75,198.899994,1793.699951,1325.25,100.799995
224.099991,1227.150024,2790,331.199982,1253.25,1134,787.949951,103.5
127.349998,447.75,303.75,203.849991,249.75,3764.25,107.099998,376.199982
115.199997,2496.599854,207,228.149994,282.600006,1288.349976,130.949997,380.25
84.150002,1519.649902,157.949997,86.849998,160.649994,5156.100098,164.699997,673.649963
139.949997,4332.149902,932.849976,95.849998,1391.399902,1673.099976,485.099976,344.25
88.199997,8282.25,3500.549805,245.25,407.699982,3369.149902,349.199982,575.099976
189.899994,1323,531,217.349991,99.899994,668.25,4537.350098,735.75
68.849998,1571.849976,737.549988,230.849991,132.300003,9136.349609,1352.699951,76.5
407.25,9157.049805,8637.75,58.5,31.949999,5721.299805,2742.300049,244.799988
356.399994,1595.699951,349.199982,117,250.649994,1663.649902,3151.799805,127.799995
65.699997,2263.5,291.149994,66.150002,185.849991,1498.949951,126,323.100006
76.5,7375.949707,755.549988,26.099998,147.149994,1309.5,827.099976,653.399963
98.099998,2393.550049,176.399994,163.349991,42.75,1707.75,187.649994,232.199997
160.199997,749.25,144,100.799995,67.5,3732.75,438.299988,94.5
77.400002,5389.649902,590.849976,113.399994,147.599991,4457.25,899.099976,212.849991
135.899994,1624.5,662.399963,117.899994,282.149994,504.449982,5888.25,464.399994
543.599976,4288.5,338.850006,43.199997,642.599976,747,500.399994,153
220.049988,2091.599854,877.5,85.049995,37.799999,1011.599976,1512.899902,391.5
165.149994,5293.799805,1705.5,151.199997,99.449997,1627.199951,450.899994,263.25
144.899994,5041.350098,671.849976,64.349998,838.799988,8505.899414,385.199982,90.449997
167.399994,3606.299805,297,202.049988,110.699997,867.149963,214.199997,104.399994
173.699997,3357,126.899994,166.949997,283.949982,3670.649902,1767.149902,236.699997
404.549988,2368.349854,170.550003,125.099998,211.949997,491.399994,182.699997,135
610.200012,1346.849976,379.799988,146.699997,60.299999,1876.049927,144.449997,51.75
196.649994,10252.79981,154.349991,61.649998,126.449997,189.449997,2420.099854,221.849991
696.599976,2345.849854,361.799988,132.300003,184.5,4463.100098,1436.849976,907.649963
262.350006,787.5,174.599991,54.899998,110.25,4759.649902,346.5,70.650002
636.75,2336.849854,537.75,42.75,345.599976,1186.650024,278.100006,465.75
36,1158.75,130.050003,639,165.599991,5641.199707,1051.650024,190.349991
92.25,3221.099854,103.949997,314.549988,243,4968.449707,470.699982,105.299995
127.349998,4872.600098,74.25,309.600006,215.549988,4813.199707,1438.649902,267.299988
236.699997,2036.25,118.799995,53.549999,48.599998,3343.5,198.899994,237.599991
105.299995,5888.699707,4509.449707,139.5,103.949997,3583.799805,818.099976,117.899994
48.599998,2661.300049,120.599998,144.449997,130.050003,1456.649902,3031.199951,462.599976
247.049988,2468.25,403.649994,145.349991,241.649994,2850.75,427.049988,172.799988
255.149994,1540.349976,496.799988,138.599991,71.099998,1294.199951,135.449997,114.75
