null,EGKA,egka,GGKA,GSKV,GGKV,GSKA,lib
480.919983,4146.120117,922.679993,364.320007,39.599998,111.760002,303.600006,267.519989
1465.199951,2026.199951,1597.199951,230.119995,95.040001,525.359985,74.800003,120.559998
100.32,2244.439941,526.679993,440,81.400002,43.119999,387.200012,99.440002
221.759995,1175.680054,998.359985,463.76001,151.360001,69.080002,132.880005,600.159973
1128.160034,1661.880005,610.279968,118.800003,161.479996,216.919998,249.039993,66.440002
78.760002,2681.360107,12114.08008,243.319992,252.119995,309.320007,300.079987,104.279999
882.640015,1485.880005,2181.080078,436.919983,130.240005,106.040001,198.440002,88.879997
1210.439941,2501.840088,3839.879883,1730.079956,23.32,349.799988,57.200001,85.360001
48.84,473.440002,371.799988,3007.840088,62.919998,185.679993,118.800003,265.76001
100.32,587.840027,9825.639648,406.559998,52.799999,96.360001,31.24,131.559998
45.759998,1037.959961,5360.080078,498.079987,158.839996,52.799999,143,363.440002
49.279999,301.399994,1668.920044,593.559998,37.400002,45.32,73.040001,519.200012
145.639999,709.719971,1530.76001,361.679993,18.039999,58.079998,197.559998,347.160004
47.52,1716,1362.23999,1796.52002,76.559998,101.199997,463.320007,189.639999
509.079987,1623.160034,475.200012,154,88.440002,862.400024,421.079987,344.079987
176.440002,4753.319824,3437.719971,726.440002,144.319992,587.400024,153.559998,110
51.040001,253,344.959991,531.960022,66.879997,32.119999,67.32,203.279999
407.440002,7441.719727,429.440002,1947.439941,550.880005,40.919998,52.360001,99.879997
74.800003,626.119995,586.960022,652.960022,258.720001,132,86.68,115.279999
142.559998,950.400024,1118.920044,249.039993,95.919998,120.559998,161.919998,61.599998
327.799988,967.119995,2105.840088,631.400024,103.839996,74.360001,54.560001,68.639999
141.679993,1910.920044,667.919983,1593.679932,125.839996,46.639999,99.440002,407.880005
74.360001,574.640015,1207.359985,1228.47998,87.120003,128.479996,546.919983,205.479996
13.64,2210.119873,6704.279785,1114.52002,37.84,322.959991,87.120003,150.919998
158.839996,1139.599976,7191.799805,504.23999,89.760002,107.800003,217.800003,77.440002
154,8792.959961,3224.320068,734.799988,102.959999,97.68,252.119995,74.360001
102.080002,1460.800049,7449.640137,467.720001,27.719999,229.240005,509.959991,635.359985
151.360001,15515.28027,1640.76001,395.119995,64.68,121,118.800003,136.399994
234.080002,12817.2002,1119.359985,682.440002,52.799999,77.879997,99,256.079987
484.880005,5224.120117,12846.24023,812.679993,157.960007,285.119995,66.879997,278.519989
271.040009,1633.280029,1773.640015,315.480011,402.600006,354.200012,81.839996,508.200012
49.720001,1607.319946,2433.639893,717.200012,36.079998,46.200001,109.559998,184.800003
82.279999,10418.75977,1172.160034,1654.839966,110.879997,69.519997,266.200012,432.079987
226.600006,1594.119995,4574.239746,1502.160034,377.519989,251.679993,156.639999,122.32
71.279999,3164.919922,2130.040039,764.719971,77,51.040001,154,220
99.879997,2477.199951,1150.160034,1267.199951,108.68,298.76001,122.760002,63.360001
206.800003,1147.079956,541.640015,1261.040039,113.959999,139.479996,54.560001,38.720001
128.479996,2423.080078,1375.880005,984.719971,66.879997,34.759998,147.839996,125.400002
73.480003,1019.039978,1475.76001,297.880005,60.279999,119.239998,75.68,113.959999
334.399994,1094.719971,506.880005,526.23999,275.880005,396.880005,109.120003,324.720001
368.279999,7732.120117,462,507.320007,181.720001,59.84,183.039993,518.76001
836.880005,16936.03906,2663.76001,281.160004,79.639999,206.360001,212.080002,197.559998
158.399994,2138.399902,1704.119995,1848.880005,28.6,107.360001,163.240005,78.760002
109.559998,14875.08008,247.279999,1362.23999,87.559998,216.479996,118.360001,280.279999
111.32,1202.52002,837.320007,188.319992,52.799999,84.040001,105.159996,93.720001
98.559998,1430.880005,977.679993,224.839996,54.119999,417.119995,177.759995,251.679993
162.800003,1818.079956,437.799988,844.359985,161.919998,83.159996,76.120003,356.839996
46.200001,504.23999,1877.920044,2029.719971,205.039993,312.399994,206.800003,799.919983
64.239998,1765.719971,706.640015,586.080017,447.480011,507.320007,406.119995,79.639999
376.200012,2020.47998,1300.199951,2270.399902,21.119999,158.839996,80.959999,447.919983
34.759998,2279.199951,430.76001,618.640015,150.479996,291.720001,366.959991,1007.159973
609.840027,1686.52002,1396.559937,439.559998,127.599998,112.639999,86.68,342.320007
194.479996,1263.23999,2006.839966,206.800003,64.68,443.959991,31.68,150.479996
462,1107.47998,812.23999,1414.599976,215.600006,242,116.159996,376.639984
582.559998,2405.47998,1892.439941,2519.879883,222.199997,1096.040039,42.239998,874.279968
452.76001,1924.119995,1448.040039,311.959991,55,239.800003,53.68,153.559998
89.760002,802.559998,1867.359985,1936.880005,97.68,150.039993,130.679993,310.200012
59.84,1652.640015,5436.200195,447.919983,74.360001,161.039993,47.52,155.759995
224.839996,1670.679932,533.719971,387.639984,208.559998,172.919998,131.119995,149.600006
133.759995,673.640015,458.480011,394.679993,40.040001,99.440002,46.200001,121.440002
386.320007,1030.040039,1082.400024,6650.160156,108.239998,455.839996,25.08,131.559998
110,910.359985,822.799988,4902.919922,53.239998,41.799999,303.160004,221.319992
80.959999,2363.23999,2194.719971,700.47998,63.799999,311.519989,216.919998,53.239998
247.720001,1130.800049,3740.439941,1489.839966,42.68,71.279999,95.040001,414.040009
54.560001,6826.160156,443.519989,480.480011,58.959999,689.919983,825.440002,74.800003
212.080002,1615.23999,69.080002,645.039978,102.959999,439.119995,110,96.360001
106.479996,1786.400024,13335.51953,492.799988,91.519997,181.720001,40.040001,190.520004
43.560001,844.799988,3950.76001,484.440002,94.159996,143.440002,101.639999,138.600006
167.199997,6398.040039,4487.560059,788.47998,67.760002,202.399994,105.599998,57.639999
211.639999,4294.399902,524.039978,715.880005,344.959991,79.199997,62.48,54.560001
228.800003,2383.47998,2471.919922,1521.52002,143.440002,144.319992,97.68,644.599976
730.839966,5880.160156,3172.399902,1009.799988,234.520004,204.160004,276.320007,184.800003
93.720001,954.359985,915.200012,982.960022,31.24,176,458.919983,167.639999
632.719971,6781.719727,3263.919922,834.679993,80.959999,439.559998,545.159973,65.559998
693,1002.76001,266.639984,1020.799988,136.399994,99.879997,62.919998,169.399994
72.159996,5481.52002,3188.679932,3128.840088,91.080002,428.119995,424.160004,223.080002
153.559998,2775.080078,1515.800049,276.320007,96.800003,79.199997,103.839996,102.519997
218.679993,2839.320068,1261.040039,698.719971,77.440002,57.639999,81.400002,102.519997
566.279968,1122.439941,2434.080078,2272.600098,106.919998,244.639999,44.880001,92.400002
150.039993,845.679993,4084.959961,8859.400391,141.240005,45.32,58.079998,123.199997
139.039993,3039.080078,1344.640015,704,135.960007,146.520004,47.52,157.960007
234.959991,2073.719971,923.119995,973.719971,71.279999,294.799988,510.839996,572.440002
52.799999,4260.52002,1541.319946,910.799988,35.200001,40.040001,79.639999,73.919998
1008.919983,699.599976,2268.199951,234.959991,73.040001,303.160004,74.360001,54.119999
403.480011,1074.47998,3026.320068,225.279999,41.360001,58.079998,62.919998,57.200001
492.799988,2203.959961,487.519989,960.960022,28.6,333.959991,47.52,97.68
652.52002,2229.919922,2648.360107,529.320007,81.839996,414.480011,540.76001,193.160004
66.879997,644.599976,1802.679932,252.559998,134.639999,378.839996,69.959999,263.559998
34.759998,960.960022,4054.600098,881.76001,28.6,69.959999,558.359985,92.839996
719.839966,815.76001,2259.840088,35.200001,215.600006,213.399994,192.279999,257.839996
338.799988,1447.160034,9378.160156,393.359985,134.199997,98.559998,67.760002,102.080002
432.079987,1731.400024,252.119995,1319.119995,189.639999,141.240005,236.720001,141.679993
649,1422.079956,1576.52002,1884.079956,125.400002,330.440002,45.32,275.880005
117.040001,2435.840088,2246.199951,551.76001,54.119999,805.640015,63.360001,149.600006
876.919983,1244.319946,1690.920044,277.639984,503.359985,117.479996,55.439999,84.040001
305.359985,2445.080078,3376.560059,319,79.639999,93.720001,216.919998,426.799988
45.32,5506.160156,11264.87988,510.839996,70.400002,82.720001,235.399994,203.279999
103.400002,2148.52002,1210,749.320007,25.08,126.279999,152.679993,309.320007
883.960022,3945.47998,1856.800049,411.399994,124.519997,230.559998,868.119995,76.120003
134.199997,1180.079956,2358.399902,1114.079956,34.32,62.919998,582.559998,70.400002
55,6907.120117,2142.800049,1059.52002,80.519997,66.440002,56.759998,242.440002
337.919983,781,680.679993,1122.880005,91.959999,231.880005,132.880005,170.720001
778.359985,1686.52002,2315.719971,719.400024,172.039993,194.479996,189.639999,565.840027
142.119995,476.959991,372.23999,2533.080078,97.68,74.360001,65.120003,190.080002
95.919998,2526.919922,2156.439941,1022.119995,60.279999,208.559998,60.279999,202.399994
246.399994,2905.76001,316.799988,405.23999,45.759998,294.359985,53.68,106.479996
48.400002,1230.23999,1511.400024,3003.439941,60.720001,146.960007,218.240005,1338.47998
78.760002,2851.199951,1379.400024,968,44.439999,72.159996,275.440002,723.799988
127.159996,2170.959961,412.720001,1863.400024,90.639999,1998.47998,122.32,57.200001
47.959999,5466.120117,73.480003,313.720001,131.559998,60.279999,849.640015,129.800003
550.440002,1187.559937,5186.720215,478.720001,98.559998,81.400002,286.440002,399.959991
95.479996,1783.319946,1019.919983,842.599976,256.079987,99.879997,182.160004,612.919983
74.800003,6695.47998,4789.839844,3979.800049,48.400002,383.679993,124.519997,825.440002
149.600006,3334.76001,2614.919922,650.320007,44,537.23999,42.68,88.440002
232.319992,4701.399902,10373.44043,4233.680176,91.959999,122.760002,35.200001,48.400002
492.359985,1402.280029,895.400024,224.839996,225.720001,194.479996,10.559999,315.920013
85.800003,6083.879883,638.440002,965.359985,82.720001,99,81.839996,142.119995
260.040009,8364.839844,9325.799805,1428.679932,125.400002,113.080002,111.32,67.32
528.440002,4844.399902,1174.359985,279.399994,252.559998,110.879997,257.399994,64.68
1310.319946,1784.199951,10906.28027,1681.679932,53.239998,39.599998,208.119995,168.959991
206.800003,1706.319946,1101.76001,1258.400024,190.520004,315.480011,31.68,138.600006
96.800003,3886.080078,2395.360107,836,99.440002,87.559998,200.639999,131.559998
269.279999,1306.359985,1345.52002,2309.560059,44.880001,1145.319946,654.279968,227.919998
67.32,9919.799805,10292.91992,1418.559937,239.360001,77,66,242
460.23999,1081.079956,2364.119873,754.599976,253.440002,663.52002,177.319992,96.360001
217.800003,1317.800049,10162.24023,487.079987,35.639999,192.279999,1454.640015,87.120003
121.879997,2855.159912,391.600006,413.160004,44,121,223.080002,280.720001
162.360001,1671.119995,2878.040039,1167.319946,53.68,455.399994,107.360001,44
1310.76001,1089,2618,430.76001,102.519997,128.479996,186.119995,237.160004
118.360001,3343.560059,7949.040039,216.479996,44,105.599998,203.720001,462.880005
178.639999,2457.399902,3094.959961,1243.439941,74.360001,36.52,442.200012,287.76001
220.880005,611.159973,74.800003,264,124.519997,116.599998,91.959999,1108.359985
854.919983,1397.439941,3309.679932,1952.719971,41.799999,113.080002,39.599998,239.800003
126.279999,515.23999,2685.76001,3326.399902,183.039993,62.919998,84.040001,265.320007
55.439999,2303.399902,1602.47998,2299.879883,80.519997,60.279999,770.880005,126.720001
128.039993,3581.600098,1376.76001,436.480011,237.160004,199.319992,61.599998,283.359985
100.760002,2958.119873,1012.880005,1254.439941,198.880005,138.160004,141.679993,170.279999
168.080002,10772.95996,1259.280029,1207.359985,62.919998,96.800003,538.559998,209
231.440002,496.320007,960.080017,1972.079956,106.479996,48.84,204.600006,384.119995
117.919998,1837.880005,958.76001,1282.599976,24.639999,32.119999,95.040001,179.959991
524.919983,231.880005,300.959991,564.080017,178.199997,89.32,158.839996,107.800003
247.279999,762.52002,842.159973,459.359985,45.759998,160.160004,55.439999,828.080017
189.639999,3695.119873,654.279968,490.600006,53.239998,194.039993,407.880005,71.279999
70.839996,427.23999,6376.47998,1432.640015,49.279999,109.559998,139.479996,133.319992
477.399994,1794.319946,1224.959961,2023.559937,152.240005,117.919998,80.080002,457.160004
71.720001,1677.280029,2223.76001,712.799988,122.760002,685.080017,194.039993,65.120003
179.080002,3831.080078,8961.919922,127.599998,167.199997,414.919983,124.519997,65.559998
270.600006,1120.23999,822.799988,242.880005,100.760002,167.639999,103.400002,40.919998
235.399994,6873.239746,7929.680176,5553.680176,235.839996,134.199997,289.079987,220
184.800003,8915.719727,12430.87988,1545.280029,83.159996,135.520004,107.800003,91.519997
256.519989,3507.23999,418.880005,1687.839966,106.040001,121.440002,53.68,1696.199951
553.960022,962.719971,411.839996,597.080017,33.439999,56.759998,75.68,228.800003
162.360001,2022.679932,897.159973,947.320007,166.319992,90.639999,106.919998,189.639999
38.279999,1156.319946,652.960022,514.359985,178.639999,44.880001,131.559998,63.799999
159.279999,2987.159912,10263.44043,4807,64.239998,151.800003,37.84,74.800003
737.880005,1622.719971,667.47998,1014.200012,216.919998,609.400024,385.440002,1027.400024
278.959991,2211.439941,3186.040039,979.880005,51.48,487.519989,420.639984,38.279999
680.679993,10972.71973,887.919983,4561.919922,86.68,399.519989,91.080002,51.919998
487.519989,9510.160156,467.279999,971.960022,94.159996,197.559998,184.800003,93.720001
134.639999,802.559998,522.279968,6758.399902,84.040001,40.919998,315.480011,34.759998
425.040009,5479.759766,1972.959961,3924.800049,254.319992,121,84.479996,64.239998
105.159996,1888.040039,2197.360107,1131.23999,125.839996,127.599998,62.48,62.040001
52.360001,2794.439941,689.919983,5495.160156,320.320007,186.119995,440.440002,139.919998
56.32,1243,461.119995,429.880005,385,279.839996,47.079998,89.760002
200.639999,770.880005,182.160004,1357.839966,98.559998,86.68,344.959991,60.720001
63.799999,1158.52002,942.039978,608.080017,558.359985,179.959991,99,199.759995
667.47998,7761.600098,1196.359985,1639,165.880005,351.119995,49.720001,124.519997
36.959999,2046.439941,1708.52002,1117.599976,99.440002,111.32,162.800003,323.399994
851.839966,522.279968,1248.719971,2667.719971,131.119995,396,64.239998,78.760002
365.639984,25894,125.839996,664.840027,101.639999,135.080002,54.560001,58.52
182.600006,1576.079956,689.039978,2968.23999,41.360001,66.879997,104.279999,84.919998
127.159996,756.799988,796.400024,919.159973,100.32,118.800003,575.080017,54.560001
161.919998,567.599976,2763.199951,1454.640015,75.68,27.719999,116.159996,185.240005
45.759998,10259.47949,5211.359863,365.639984,145.639999,81.839996,354.200012,66.879997
66,4978.600098,6315.759766,6183.319824,58.52,60.279999,367.839996,590.039978
388.959991,2901.359863,375.320007,545.599976,680.679993,70.400002,275,91.519997
803,1030.920044,2097.040039,272.799988,89.760002,162.800003,75.239998,272.359985
96.800003,554.840027,608.080017,305.799988,47.52,80.959999,31.24,64.68
139.919998,1085.47998,711.919983,1503.47998,80.080002,308.440002,57.639999,124.080002
136.839996,1664.52002,2438.040039,1089.439941,218.240005,190.520004,53.239998,111.32
88.440002,872.960022,949.960022,691.679993,91.519997,341,161.919998,165.880005
71.279999,1153.680054,336.600006,1639,198.880005,246.839996,597.080017,82.279999
105.159996,2495.679932,4005.76001,8018.560059,63.360001,79.639999,25.52,114.400002
330,6750.47998,2752.199951,92.400002,318.559998,168.520004,392.480011,73.919998
195.800003,2792.679932,328.679993,473,550,146.520004,243.319992,296.119995
73.040001,7819.680176,1871.319946,377.959991,84.040001,66.879997,58.959999,153.559998
226.160004,1431.76001,403.480011,1044.559937,50.599998,200.199997,313.720001,45.759998
375.320007,2051.719971,1606.880005,690.799988,107.800003,297.440002,222.639999,120.120003
263.119995,980.320007,5908.319824,795.52002,136.399994,131.119995,176.440002,130.240005
481.799988,1405.800049,568.919983,586.52002,69.519997,73.480003,472.559998,443.079987
2332.879883,1533.839966,2448.600098,422.839996,388.959991,168.959991,152.679993,414.919983
149.600006,1525.47998,7041.319824,702.23999,145.199997,146.960007,378.399994,80.959999
557.47998,909.039978,2132.679932,3144.679932,130.240005,831.159973,67.32,80.959999
59.400002,816.200012,619.960022,396,63.799999,70.400002,119.68,110.879997
256.519989,3297.800049,795.080017,330.440002,102.519997,202.399994,366.519989,154.880005
153.119995,2109.360107,107.800003,550,66,83.159996,151.360001,176.880005
113.959999,2990.679932,486.200012,1213.959961,550,118.360001,93.279999,53.239998
55.880001,2544.959961,610.279968,1136.079956,23.76,118.800003,67.760002,119.239998
203.720001,1365.319946,5037.120117,264.440002,59.400002,485.76001,236.279999,759.880005
53.68,1802.679932,2977.919922,585.200012,43.119999,178.639999,64.239998,118.800003
607.200012,1415.920044,7516.080078,14.08,64.239998,55.880001,242,574.200012
414.919983,3120.919922,3007.840088,460.679993,88,260.040009,452.76001,337.919983
747.559998,1078.880005,705.320007,173.800003,34.32,852.279968,167.199997,125.839996
1000.119995,4238.080078,1042.359985,400.839996,14.52,59.400002,117.040001,57.639999
410.959991,5974.319824,2119.47998,1339.800049,47.959999,88.879997,239.360001,612.039978
750.640015,561.880005,1078.439941,588.279968,91.519997,167.639999,147.839996,77.879997
367.399994,322.079987,1518.439941,3270.52002,55,127.159996,42.68,171.600006
146.520004,1764.839966,917.839966,197.119995,80.959999,286,111.32,420.639984
130.679993,2170.080078,793.320007,974.599976,288.200012,29.48,220.440002,144.319992
174.240005,2258.52002,702.679993,1583.559937,121.879997,141.679993,113.959999,269.279999
211.199997,1670.679932,1966.359985,1086.800049,129.360001,348.480011,127.159996,191.399994
62.040001,1512.280029,842.599976,2620.639893,65.559998,79.199997,517,118.360001
237.600006,2018.280029,1255.319946,625.23999,94.599998,281.160004,69.080002,86.239998
96.360001,1702.359985,1800.040039,449.23999,88.440002,484,322.519989,105.159996
553.52002,1071.839966,1146.199951,3562.23999,99,82.279999,107.800003,102.519997
84.040001,1062.160034,473,1113.199951,40.919998,107.360001,953.919983,58.079998
214.279999,658.679993,3945.919922,538.119995,132.880005,212.080002,74.800003,133.759995
141.240005,4290,1011.559998,1116.719971,68.199997,193.600006,109.559998,103.839996
63.799999,886.599976,4059.439941,1565.52002,60.279999,102.519997,60.279999,62.48
107.800003,10560.87988,56.32,438.679993,392.919983,413.160004,531.52002,975.919983
935.880005,1213.079956,731.279968,1877.040039,59.84,175.119995,61.16,350.679993
41.799999,9804.080078,1170.400024,4119.279785,38.279999,155.759995,51.48,271.920013
542.080017,1389.959961,3433.76001,1279.079956,30.360001,117.040001,80.080002,586.080017
221.319992,5623.640137,1447.599976,541.200012,39.16,324.720001,81.400002,55.880001
385.440002,1000.119995,1781.559937,967.559998,95.919998,267.519989,259.160004,329.119995
557.919983,3933.600098,4830.759766,220.880005,84.919998,220,138.600006,17.16
66,3153.040039,624.359985,174.240005,150.919998,236.279999,44.880001,111.760002
72.159996,3507.679932,1317.359985,260.040009,53.239998,65.120003,62.48,1031.359985
161.039993,1843.160034,322.519989,1272.040039,66.440002,95.040001,58.52,202.399994
41.799999,107.800003,1679.47998,205.039993,121.440002,55.880001,80.959999,264
151.360001,3243.23999,2736.800049,3123.560059,30.360001,77,58.52,91.080002
788.919983,422.399994,1449.800049,142.559998,87.559998,47.079998,118.360001,194.479996
377.079987,11645.47949,1983.079956,663.080017,67.760002,51.040001,322.079987,24.639999
436.919983,2350.040039,7462.839844,1635.920044,225.720001,93.279999,127.599998,96.800003
235.839996,1307.23999,9078.519531,190.520004,113.959999,128.479996,510.399994,106.040001
54.119999,3879.919922,2628.119873,689.919983,396.440002,473.880005,227.919998,154
61.16,2329.360107,261.799988,268.399994,40.48,156.199997,25.52,522.279968
91.519997,971.960022,167.639999,416.23999,33,257.839996,1575.199951,76.559998
345.839996,2046.439941,1839.640015,1225.400024,28.6,96.800003,108.239998,190.080002
1630.640015,2071.080078,483.559998,397.320007,48.400002,398.200012,210.759995,88
73.480003,654.279968,3808.199951,2840.639893,47.959999,91.959999,78.760002,83.159996
573.76001,1870.439941,4327.399902,170.279999,106.479996,151.360001,101.639999,147.399994
334.839996,7595.279785,641.080017,883.52002,88.879997,476.079987,132.880005,106.919998
223.520004,1034,1611.280029,1202.959961,39.16,128.919998,214.720001,176.880005
42.68,1310.319946,601.47998,925.76001,74.360001,99,50.599998,299.200012
70.400002,8926.280273,238.919998,1265,166.319992,319.440002,67.760002,39.599998
376.200012,1866.920044,20082.48047,663.080017,197.119995,369.600006,400.839996,162.360001
139.479996,2312.639893,1641.640015,2114.199951,58.959999,69.519997,403.480011,96.800003
51.919998,4503.399902,8526.759766,216.919998,187.880005,534.159973,153.119995,127.159996
1353.439941,852.719971,587.840027,1000.119995,80.959999,551.76001,384.119995,103.400002
362.559998,1736.679932,876.039978,1726.559937,58.52,143.880005,464.639984,668.799988
440.880005,2269.959961,250.360001,882.640015,46.639999,581.23999,344.959991,1591.040039
150.479996,2503.600098,6043.399902,897.599976,121.879997,198,76.559998,544.719971
364.320007,3280.639893,1793.439941,1131.23999,144.319992,182.600006,139.919998,282.040009
137.279999,3919.52002,1668.040039,201.520004,86.239998,104.279999,78.32,25.52
64.239998,717.640015,576.840027,2944.47998,173.800003,176.880005,40.040001,208.119995
58.959999,6750.040039,1903.880005,2753.080078,85.800003,50.16,76.559998,97.68
224.839996,2335.52002,619.52002,439.559998,39.16,214.720001,142.119995,140.800003
31.24,12199.87988,1152.800049,1111.880005,47.959999,187.440002,432.959991,84.919998
860.640015,1372.800049,640.640015,168.080002,35.639999,185.679993,54.119999,212.959991
1453.76001,893.640015,3814.800049,531.960022,63.360001,179.520004,231.880005,90.639999
476.959991,1086.359985,4446.640137,387.639984,39.16,192.720001,73.040001,72.599998
132.440002,1384.23999,3678.399902,560.119995,314.160004,360.799988,294.799988,75.239998
242,2732.399902,655.599976,675.400024,668.799988,43.560001,260.920013,58.52
66,1297.119995,806.080017,699.159973,70.839996,322.079987,46.639999,188.319992
602.799988,1281.719971,9669.879883,771.320007,73.919998,177.319992,66.440002,1693.119995
847.440002,2228.159912,3856.600098,303.160004,541.640015,142.559998,63.360001,313.279999
561,2158.639893,6558.200195,1584.439941,91.959999,185.240005,72.159996,110
230.559998,3600.959961,5082.879883,976.799988,262.23999,52.799999,286.440002,49.720001
107.360001,922.23999,1333.199951,501.160004,35.639999,164.559998,41.360001,73.480003
321.200012,12110.12012,2458.280029,431.639984,94.599998,402.600006,77.440002,756.359985
700.039978,5839.680176,154.880005,1061.719971,37.400002,231.880005,332.200012,1200.319946
170.720001,2508.879883,3465.879883,2845.47998,66.879997,282.480011,417.119995,145.639999
275.880005,580.359985,562.320007,824.559998,129.360001,1576.52002,51.919998,117.919998
70.400002,1862.959961,18222.16016,899.359985,55,831.159973,138.600006,135.080002
134.199997,853.599976,391.600006,1417.679932,55.439999,203.279999,109.120003,218.679993
182.600006,2456.080078,5126.439941,361.23999,149.160004,147.399994,154,157.080002
115.279999,944.23999,2332.439941,953.039978,63.799999,91.519997,34.32,111.32
73.480003,1003.640015,1503.47998,533.279968,228.800003,95.040001,120.120003,227.919998
60.720001,9996.799805,590.919983,1472.679932,188.319992,310.639984,80.519997,91.080002
100.760002,641.960022,1633.719971,494.119995,46.200001,246.399994,476.959991,359.040009
195.360001,2229.919922,1129.040039,406.559998,120.120003,81.839996,311.519989,257.839996
116.599998,795.080017,567.159973,3074.280029,136.839996,263.559998,69.519997,616
-0.88,972.400024,871.640015,1148.839966,72.159996,69.080002,101.199997,128.479996
534.159973,1513.160034,2259.399902,3572.800049,151.360001,161.039993,531.52002,90.199997
91.959999,1596.319946,1035.319946,150.479996,250.800003,115.279999,70.839996,72.159996
349.799988,1728.76001,1290.079956,495.880005,82.720001,103.400002,158.839996,72.159996
27.719999,7310.600098,312.839996,706.640015,59.84,98.120003,172.479996,89.760002
210.319992,875.159973,410.079987,4514.839844,175.559998,56.32,158.839996,92.400002
86.239998,1839.640015,4627.919922,404.359985,36.079998,42.239998,106.919998,253.440002
52.799999,1041.47998,453.200012,285.559998,24.200001,783.640015,910.359985,496.320007
81.400002,1617,165.440002,381.919983,60.720001,168.959991,115.279999,394.23999
274.119995,2371.159912,1345.52002,3944.600098,115.720001,220,314.600006,51.48
1009.359985,2694.560059,4027.320068,6857.399902,73.480003,172.919998,80.519997,360.799988
1124.199951,8521.479492,487.519989,1762.640015,33.880001,406.559998,102.519997,337.919983
572,1076.680054,4084.959961,617.320007,33.880001,350.23999,420.200012,88.879997
74.800003,4711.52002,608.960022,5150.200195,92.400002,88.440002,72.159996,99.879997
507.76001,2513.719971,2246.639893,344.959991,287.320007,100.760002,65.559998,168.080002
181.279999,4233.680176,692.559998,1767.47998,210.319992,491.040009,173.360001,194.039993
75.239998,1197.23999,962.719971,2081.199951,64.239998,176.440002,170.720001,40.919998
92.839996,3542.439941,4783.239746,394.23999,246.399994,185.240005,99,345.399994
1437.920044,7213.359863,535.919983,348.040009,175.119995,464.639984,570.679993,116.159996
585.640015,2016.079956,309.320007,9687.040039,201.520004,37.84,311.959991,176.880005
377.079987,4061.639893,247.279999,930.599976,168.959991,612.039978,76.120003,73.919998
50.16,2423.080078,1481.040039,660.880005,62.919998,272.799988,295.679993,66
655.599976,1075.359985,788.919983,1061.280029,53.68,69.519997,40.040001,672.76001
220.440002,2183.280029,845.679993,561.440002,42.239998,144.759995,180.399994,221.759995
42.68,2114.639893,1456.400024,1956.679932,44.439999,188.759995,498.959991,93.720001
753.279968,4466.879883,2470.159912,960.960022,115.720001,578.159973,275.440002,92.400002
119.239998,2410.320068,1491.160034,268.839996,53.68,443.079987,156.639999,162.360001
554.400024,2448.159912,1251.359985,233.199997,64.239998,134.199997,130.679993,469.919983
42.68,4313.319824,5939.560059,3656.399902,259.600006,94.159996,144.759995,138.160004
165.440002,1579.599976,795.960022,1083.280029,433.399994,152.240005,51.48,46.200001
158.399994,1057.76001,1349.920044,2459.600098,28.16,56.759998,1361.359985,128.479996
492.359985,4534.640137,482.23999,680.679993,123.639999,102.959999,114.400002,525.799988
104.279999,2236.080078,3226.080078,157.960007,124.519997,354.639984,48.84,208.119995
187.440002,4819.759766,283.359985,3352.800049,91.959999,48.84,38.720001,84.919998
591.359985,6469.759766,1411.959961,458.040009,95.919998,636.679993,609.840027,45.32
427.23999,817.52002,839.52002,719.839966,79.199997,102.959999,155.319992,392.480011
279.839996,6597.799805,17334.67969,513.47998,104.720001,203.279999,290.839996,54.119999
410.079987,795.960022,6288.47998,1693.559937,61.599998,136.839996,344.519989,115.279999
28.6,4613.399902,432.519989,1499.079956,88,367.839996,179.959991,124.959999
182.600006,6717.040039,754.599976,578.159973,116.159996,536.799988,44.880001,233.199997
59.84,9320.519531,6328.52002,1349.920044,34.759998,350.679993,130.679993,222.199997
418.440002,5632,1294.040039,3102,57.200001,64.68,196.679993,197.559998
353.320007,4332.680176,2312.199951,1396.119995,55.439999,79.199997,54.119999,56.759998
260.040009,600.599976,3751.879883,1352.119995,610.719971,47.079998,58.959999,77
101.639999,659.119995,3410.439941,667.919983,115.720001,54.119999,27.280001,66
346.720001,1487.199951,3788.399902,1591.040039,119.68,122.760002,246.839996,89.32
185.679993,1697.52002,441.320007,400.839996,102.959999,138.160004,66.879997,207.679993
25.52,1929.400024,891.880005,1181.839966,168.959991,95.040001,54.560001,78.760002
35.200001,11598.83984,1899.040039,828.52002,131.119995,434.279999,121.879997,190.080002
58.52,289.959991,453.639984,339.23999,67.760002,54.560001,84.919998,77.879997
886.599976,3017.959961,3410,145.199997,52.360001,237.160004,156.639999,134.639999
139.039993,1832.599976,608.52002,1313.400024,41.799999,55.439999,418.440002,269.720001
187.440002,47.079998,1161.160034,345.399994,75.239998,174.240005,132,80.519997
85.360001,1625.800049,441.320007,414.040009,366.079987,77.879997,245.080002,143.440002
846.119995,778.359985,1053.359985,2652.76001,223.080002,53.68,288.200012,234.080002
1248.719971,8201.160156,4435.640137,313.279999,52.360001,58.959999,278.519989,187.440002
83.599998,813.119995,1123.76001,1295.800049,81.839996,249.039993,292.600006,55
50.599998,2907.52002,2766.280029,1175.23999,37.400002,147.399994,140.800003,93.720001
377.079987,4484.040039,1340.23999,3109.040039,70.839996,95.479996,116.159996,93.279999
48.84,1227.599976,639.76001,1046.76001,930.159973,34.32,110.440002,135.520004
