null,lib,egka,EGKA,GGKA,GSKV,GGKV
252,75.599998,2485.350098,2608.830078,984.690002,140.490005,129.149994
177.660004,124.110001,1179.98999,909.719971,2062.619873,107.099998,98.279999
57.329998,85.050003,683.549988,2703.330078,289.169983,107.099998,263.339996
193.410004,85.68,1222.829956,1075.410034,934.289978,86.309998,365.399994
58.59,139.229996,1098.089966,2744.909912,4025.699951,304.290009,41.579998
129.779999,91.979996,489.51001,1270.079956,52.919998,83.790001,39.060001
99.540001,71.82,1235.429932,2417.310059,1596.420044,233.099991,541.169983
197.190002,421.470001,687.330017,3978.449951,243.809998,153.720001,73.080002
222.389999,105.839996,1630.439941,3271.590088,2978.01001,140.490005,147.419998
108.360001,99.540001,675.98999,618.659973,774.900024,77.489998,212.309998
265.859985,149.940002,3333.330078,1706.670044,1311.030029,137.339996,388.079987
319.410004,195.929993,1004.219971,1928.429932,2705.219971,59.849998,132.929993
49.77,144.270004,1514.52002,1407.420044,930.51001,224.910004,139.229996
134.819992,282.869995,752.219971,784.349976,270.899994,349.019989,52.919998
103.32,150.569992,1860.390015,5382.089844,435.329987,76.860001,71.190002
211.050003,165.690002,1093.050049,5193.719727,580.22998,46.619999,57.959999
160.649994,66.150002,362.880005,1908.900024,893.969971,145.529999,57.329998
304.290009,79.379997,1738.170044,532.349976,1822.589966,54.18,124.739998
190.259995,124.739998,2559.689941,618.029968,3395.070068,270.269989,492.660004
231.839996,145.529999,2163.419922,2499.840088,2048.76001,278.459991,173.25
137.339996,319.410004,1535.309937,1650.599976,2045.609985,144.270004,77.489998
157.5,58.59,808.289978,2526.300049,286.649994,168.209991,83.159996
87.57,190.259995,587.159973,405.089996,1542.23999,186.479996,29.610001
70.559998,318.779999,1122.030029,2012.849976,2625.840088,141.119995,590.309998
274.679993,76.229996,4003.02002,2915.639893,308.070007,183.959991,98.909996
83.159996,66.150002,2273.669922,1721.160034,408.869995,228.690002,153.089996
245.699997,155.610001,106.470001,3239.459961,1501.920044,97.650002,93.239998
76.229996,141.119995,1053.98999,1539.719971,820.26001,32.759998,45.989998
205.380005,116.549995,362.880005,2688.840088,772.380005,50.400002,82.529999
228.059998,95.129997,947.52002,1629.179932,399.419983,153.720001,118.440002
132.929993,111.510002,378,4049.639893,292.950012,90.720001,85.050003
145.529999,95.760002,1512.630005,672.839966,3196.619873,83.159996,238.139999
120.330002,147.419998,678.51001,1564.920044,3822.840088,297.98999,120.330002
139.860001,114.029999,733.320007,2375.100098,1952.369995,145.529999,148.050003
127.889999,121.589996,299.880005,2394,889.559998,50.400002,419.579987
86.309998,139.229996,366.660004,2493.540039,2091.600098,153.720001,228.690002
87.57,228.059998,2330.369873,628.109985,1808.72998,119.07,136.709991
103.32,126.629997,245.069992,1645.559937,431.549988,171.360001,156.869995
141.119995,98.279999,382.410004,1481.130005,591.570007,158.130005,194.039993
158.130005,173.25,2714.040039,2334.780029,6203.609863,234.360001,103.32
439.109985,157.5,1809.359985,3114.090088,229.319992,253.259995,105.839996
268.380005,167.580002,481.320007,1111.949951,222.389999,134.819992,308.700012
98.909996,312.480011,1647.449951,1599.569946,2689.469971,153.089996,139.229996
172.619995,107.099998,1948.589966,3565.169922,1316.699951,203.490005,209.789993
132.300003,134.819992,1505.699951,1900.079956,993.51001,72.449997,242.550003
235.619995,166.319992,786.869995,3334.590088,1295.280029,69.93,127.889999
76.229996,430.290009,398.160004,3177.090088,1755.179932,138.600006,77.489998
604.799988,92.610001,236.25,313.109985,1658.160034,83.159996,254.520004
224.279999,127.889999,1160.459961,1376.550049,1159.199951,783.089966,186.479996
105.839996,106.470001,1164.23999,1431.359985,927.98999,76.860001,260.190002
166.319992,189.630005,308.070007,2326.590088,321.299988,324.450012,98.909996
88.830002,193.410004,1310.400024,2117.429932,1334.969971,42.209999,112.769997
165.059998,187.740005,1227.869995,1382.219971,1183.77002,86.940002,260.820007
84.419998,89.459999,2691.359863,2433.689941,892.710022,109.620003,186.479996
90.720001,66.150002,2921.310059,2262.330078,1062.179932,68.669998,115.290001
296.730011,187.740005,1428.209961,1491.839966,469.980011,199.080002,115.290001
192.779999,105.839996,4041.449951,1841.48999,557.549988,324.450012,141.119995
71.82,75.599998,758.52002,4858.560059,1839.599976,59.849998,91.349998
296.730011,163.800003,2063.879883,1494.359985,108.360001,124.110001,91.349998
394.380005,141.75,2202.47998,1557.359985,2014.73999,107.099998,110.879997
108.989998,126,1319.219971,2017.890015,233.099991,236.25,156.240005
129.149994,73.709999,863.099976,2159.01001,343.350006,166.949997,107.099998
61.110001,267.75,946.26001,1246.140015,2194.919922,103.32,157.5
129.779999,136.709991,2426.129883,1105.650024,1025.01001,59.849998,155.610001
395.01001,144.899994,1215.900024,742.140015,1297.170044,97.019997,73.080002
391.230011,79.379997,1374.030029,791.279968,4175.009766,214.199997,192.779999
33.389999,100.169998,3561.389893,2371.320068,799.469971,61.110001,83.159996
121.589996,233.099991,5658.029785,1629.179932,747.179993,229.319992,79.379997
76.229996,78.120003,332.639984,7857.989746,882,224.910004,41.579998
105.209999,65.519997,2848.859863,3801.419922,1515.150024,178.919998,305.549988
78.75,107.099998,845.460022,2721.600098,228.059998,144.270004,122.220001
178.289993,78.75,4021.290039,4755.870117,725.130005,148.679993,88.830002
177.029999,307.440002,837.27002,1331.189941,2197.439941,171.990005,76.860001
143.639999,105.209999,389.970001,946.26001,844.200012,538.02002,119.699997
352.799988,208.529999,3055.5,3296.159912,3014.550049,236.25,94.5
170.100006,144.899994,2831.850098,1656.900024,863.099976,382.410004,137.339996
161.279999,112.769997,1325.52002,970.830017,2566.619873,98.279999,91.979996
131.039993,513.450012,1154.160034,4192.02002,161.279999,305.549988,185.850006
82.529999,66.779999,407.609985,2234.609863,1348.199951,39.689999,150.569992
141.119995,164.429993,1055.880005,3811.5,611.099976,82.529999,123.479996
78.120003,342.089996,2782.709961,1740.689941,1245.51001,173.25,149.309998
183.959991,209.160004,1334.969971,1520.189941,826.559998,82.529999,146.160004
85.68,134.819992,409.5,2584.889893,1764,108.989998,207.899994
154.350006,156.240005,1393.559937,1249.290039,2255.399902,89.459999,132.300003
101.43,54.18,1830.780029,2313.359863,382.410004,144.270004,126.629997
134.190002,121.589996,3314.429932,968.309998,1706.670044,77.489998,81.900002
42.84,94.5,1644.929932,2884.139893,774.900024,133.559998,137.339996
108.989998,212.940002,973.97998,2908.709961,1905.75,96.389999,114.659996
86.940002,113.400002,2151.449951,2641.590088,5137.02002,95.129997,107.729996
122.849998,125.370003,1000.440002,1695.329956,3194.100098,107.099998,105.209999
120.959999,160.649994,763.559998,3370.5,3826.619873,72.449997,131.039993
215.459991,328.230011,1265.040039,214.830002,309.329987,316.26001,182.699997
132.300003,81.900002,1654.380005,2880.359863,1380.329956,148.679993,102.690002
62.369999,194.669998,3035.969971,1333.709961,2596.22998,115.290001,181.440002
117.18,151.199997,338.940002,955.710022,3562.02002,161.910004,78.75
233.729996,191.520004,644.48999,2634.030029,753.47998,45.360001,358.470001
272.160004,139.229996,256.410004,787.5,1929.059937,211.679993,134.190002
95.129997,297.359985,1123.920044,1362.059937,2088.449951,163.169998,176.399994
86.940002,342.720001,1898.189941,1978.199951,700.559998,214.830002,101.43
103.32,66.779999,589.049988,2385.810059,1895.670044,74.339996,137.970001
87.57,140.490005,1638,3161.969971,561.330017,161.910004,190.259995
71.82,76.860001,299.880005,1219.679932,996.659973,119.699997,204.75
77.489998,52.290001,2155.22998,1623.51001,4204.620117,103.949997,193.410004
93.870003,473.130005,1616.579956,1859.130005,938.700012,162.539993,133.559998
264.600006,243.179993,1060.920044,3677.310059,306.179993,87.57,122.220001
76.860001,167.580002,2916.899902,3180.869873,1801.170044,208.529999,91.979996
139.860001,278.459991,621.809998,1767.150024,880.109985,136.709991,354.059998
76.229996,194.669998,936.179993,2737.97998,1265.040039,333.269989,208.529999
89.459999,221.759995,950.669983,1556.099976,2399.040039,294.209991,110.25
226.169998,197.190002,1260.630005,2892.959961,2170.97998,90.089996,130.410004
158.759995,261.450012,228.059998,3756.060059,3202.919922,97.650002,152.459991
77.489998,107.729996,909.719971,4280.219727,274.049988,104.580002,122.220001
110.879997,133.559998,1129.589966,1023.119995,423.359985,154.350006,106.470001
116.549995,165.690002,1659.420044,169.470001,781.830017,148.050003,471.23999
98.909996,98.909996,1608.390015,644.48999,310.589996,192.779999,231.209991
274.679993,418.320007,861.839966,3723.929932,6844.319824,96.389999,139.860001
124.110001,98.279999,303.660004,1059.660034,815.219971,448.559998,136.080002
143.639999,1123.920044,334.529999,3500.280029,773.640015,93.239998,238.139999
102.059998,458.639984,2047.5,2560.949951,682.289978,63.630001,141.75
84.419998,515.339966,2294.459961,342.089996,228.059998,76.229996,183.330002
274.679993,222.389999,1853.459961,1295.910034,2296.350098,62.369999,131.669998
87.57,110.879997,3970.889893,1627.290039,541.799988,178.289993,147.419998
83.159996,69.300003,303.660004,2398.409912,6703.199707,59.220001,176.399994
100.800003,116.549995,844.200012,1520.819946,1398.599976,60.48,102.690002
54.18,121.589996,610.469971,2181.689941,348.389984,52.290001,248.849991
289.799988,210.419998,2131.290039,2773.889893,116.549995,214.199997,173.880005
190.259995,180.809998,1123.920044,3416.48999,983.429993,223.020004,171.990005
97.650002,92.610001,2755.619873,3672.899902,173.25,153.089996,170.100006
105.209999,61.739998,375.480011,1409.939941,401.940002,102.690002,153.720001
114.659996,239.399994,1592.01001,1137.150024,1242.359985,108.360001,53.549999
153.720001,192.779999,1290.869995,2113.649902,1046.429932,175.139999,144.899994
75.599998,149.309998,1303.469971,2627.100098,308.070007,69.93,202.229996
167.580002,118.440002,1794.23999,836.640015,1302.839966,243.809998,135.449997
112.139999,157.5,6566.489746,3940.02002,2475.27002,72.449997,46.619999
153.089996,91.979996,3480.75,2204.369873,817.109985,141.75,280.980011
101.43,180.809998,1900.709961,1905.75,2068.290039,98.279999,141.119995
329.48999,113.400002,489.51001,748.440002,1876.140015,130.410004,182.699997
228.690002,145.529999,2878.469971,1171.170044,1111.949951,132.300003,133.559998
91.349998,452.970001,1668.869995,3324.51001,2916.27002,166.319992,291.059998
90.089996,143.009995,3390.030029,1643.670044,1941.660034,66.150002,164.429993
108.989998,170.729996,653.940002,1670.130005,2285.01001,64.889999,254.520004
93.870003,116.549995,560.700012,1949.219971,108.360001,142.380005,206.009995
169.470001,675.98999,1973.790039,2293.830078,1387.890015,112.139999,100.169998
118.440002,265.230011,245.069992,1015.559998,736.469971,73.080002,177.029999
64.889999,105.209999,2685.060059,4903.290039,341.459991,66.779999,153.720001
95.760002,224.910004,1666.97998,2002.77002,902.789978,291.690002,340.829987
183.330002,138.600006,216.720001,3591.629883,100.800003,79.379997,139.229996
223.020004,229.949997,200.970001,2793.419922,326.339996,93.870003,282.869995
134.190002,207.270004,1792.97998,1023.119995,1646.819946,288.540009,265.230011
65.519997,120.330002,3452.399902,2346.75,830.969971,107.099998,259.559998
125.370003,272.160004,3866.310059,1933.469971,1310.400024,264.600006,157.5
194.039993,366.660004,1475.459961,1246.140015,180.179993,112.769997,76.229996
132.929993,220.5,1423.800049,1305.98999,1878.660034,108.360001,188.369995
180.809998,216.089996,997.289978,1484.280029,675.359985,100.800003,108.989998
150.569992,336.419983,616.77002,2307.060059,210.419998,106.470001,83.790001
68.040001,137.970001,1162.349976,2179.169922,943.109985,133.559998,177.029999
350.910004,134.190002,2787.75,2966.040039,2850.75,228.059998,332.639984
313.109985,60.48,131.669998,1966.22998,2409.119873,161.910004,52.919998
122.220001,74.339996,2959.73999,912.869995,1363.949951,207.270004,110.879997
202.860001,248.849991,1377.179932,347.76001,3640.139893,178.919998,171.360001
111.510002,56.07,1689.030029,2162.159912,371.700012,177.660004,120.959999
171.360001,83.159996,3735.899902,4344.47998,3207.330078,231.839996,314.369995
126.629997,110.879997,1413.089966,2032.380005,353.429993,126,156.869995
117.809998,133.559998,1265.670044,3040.379883,395.01001,244.440002,296.730011
115.290001,198.449997,827.190002,3648.959961,3388.139893,612.359985,434.070007
129.149994,287.279999,4515.839844,2128.77002,922.320007,171.990005,99.540001
85.68,192.149994,931.77002,1581.300049,517.859985,73.080002,106.470001
118.440002,259.559998,2012.219971,910.97998,208.529999,91.349998,166.949997
112.139999,153.720001,3202.919922,3472.560059,474.389984,263.970001,273.419983
239.399994,195.929993,1746.98999,830.339966,632.52002,93.239998,343.350006
73.080002,122.220001,750.330017,2560.949951,3070.619873,148.050003,131.669998
79.379997,103.32,2516.850098,2451.330078,1378.439941,89.459999,262.709991
139.229996,74.970001,3170.159912,2562.840088,231.839996,193.410004,89.459999
163.800003,301.769989,2865.23999,3505.949951,2736.090088,129.779999,373.589996
148.050003,211.050003,2729.790039,2406.600098,2567.25,134.190002,302.399994
197.190002,54.18,914.76001,1910.790039,500.220001,330.119995,477.540009
64.889999,58.59,450.449982,2526.300049,842.309998,151.830002,127.889999
294.209991,253.259995,970.830017,1884.959961,1518.300049,262.079987,128.520004
191.520004,106.470001,9049.320312,624.330017,1094.939941,129.779999,76.229996
54.810001,178.289993,807.029968,1370.880005,724.5,175.139999,75.599998
117.809998,306.809998,195.929993,946.890015,1214.640015,88.830002,70.559998
119.07,148.050003,1890.630005,1460.339966,1265.670044,267.119995,127.260002
101.43,479.429993,331.380005,1821.329956,1601.459961,103.949997,166.949997
163.800003,211.679993,5961.060059,533.609985,178.919998,147.419998,88.830002
52.290001,223.649994,8135.819824,1057.140015,408.869995,116.549995,71.82
124.739998,151.830002,104.580002,2390.219971,916.02002,72.449997,197.190002
147.419998,103.32,817.73999,1622.25,1123.920044,221.130005,175.770004
149.940002,73.080002,464.309998,3653.369873,1592.640015,132.929993,121.589996
226.800003,66.779999,291.690002,7082.459961,495.809998,64.889999,141.119995
101.43,222.389999,1402.380005,2036.160034,2761.290039,378,129.149994
99.540001,127.889999,6221.879883,3396.959961,1385.369995,240.660004,117.809998
105.209999,156.240005,2726.639893,1869.209961,860.580017,57.959999,174.509995
122.849998,486.359985,2308.320068,2949.030029,757.26001,203.490005,285.389984
27.09,111.510002,2906.189941,4295.339844,525.419983,65.519997,238.139999
249.479996,335.160004,593.460022,1869.839966,1435.140015,107.099998,715.049988
57.959999,349.019989,3199.77002,1646.189941,1354.5,115.919998,301.769989
78.75,94.5,1733.130005,4912.739746,987.210022,85.68,112.139999
106.470001,100.169998,1544.76001,2666.159912,492.029999,198.449997,124.110001
67.409996,254.520004,892.710022,2859.570068,141.119995,69.93,50.400002
846.089966,158.759995,441,2281.22998,375.480011,113.400002,76.229996
384.929993,69.300003,386.820007,1529.01001,841.679993,196.559998,144.270004
180.179993,66.150002,1344.420044,2182.320068,968.940002,43.470001,136.080002
166.319992,149.309998,499.589996,2603.159912,198.449997,97.019997,88.199997
300.51001,143.639999,2400.929932,5310.899902,1646.189941,323.820007,96.389999
68.669998,131.039993,444.779999,1697.849976,461.160004,117.18,85.050003
153.720001,297.98999,125.370003,1605.23999,3127.949951,201.600006,311.850006
152.459991,73.709999,2002.140015,2300.129883,1171.800049,156.240005,149.309998
285.389984,68.040001,1814.400024,5394.060059,3470.040039,67.409996,180.179993
76.229996,212.940002,636.299988,2135.699951,485.100006,283.5,37.799999
136.709991,165.690002,380.519989,2342.969971,2144.52002,170.729996,85.050003
113.400002,386.190002,3974.040039,721.97998,3555.719971,96.389999,240.660004
100.169998,151.199997,4035.149902,1822.589966,300.51001,88.199997,193.410004
80.639999,226.800003,2040.569946,3347.820068,421.470001,117.809998,262.709991
735.839966,58.59,1722.420044,1305.98999,1571.849976,139.229996,169.470001
86.940002,447.299988,1572.47998,573.299988,851.76001,192.779999,192.779999
248.849991,60.48,497.070007,2830.590088,391.230011,107.099998,216.089996
115.290001,99.540001,1728.089966,3511.619873,78.75,216.720001,64.260002
73.709999,131.669998,963.899963,1799.910034,1731.869995,119.07,116.549995
96.389999,258.929993,1267.559937,2843.189941,1239.209961,51.029999,146.789993
255.149994,129.149994,1955.52002,635.039978,2179.169922,195.929993,104.580002
98.279999,209.789993,158.759995,570.150024,280.980011,147.419998,164.429993
78.75,77.489998,1738.799927,1176.209961,233.729996,217.979996,192.779999
237.509995,68.669998,859.320007,1509.47998,1953.630005,51.66,168.209991
61.739998,39.689999,1914.569946,5881.680176,2187.98999,114.029999,221.130005
89.459999,91.349998,1033.199951,740.880005,1702.890015,80.010002,67.409996
112.139999,155.610001,2022.299927,896.48999,1984.5,104.580002,83.790001
253.889999,127.260002,1128.329956,2138.219971,282.869995,326.970001,207.899994
184.589996,183.330002,712.529968,1987.650024,1595.160034,100.169998,290.429993
158.759995,129.779999,270.899994,5738.669922,1162.349976,106.470001,216.720001
160.649994,196.559998,3277.889893,1602.719971,1802.429932,96.389999,146.160004
144.899994,140.490005,1199.52002,2074.590088,1065.959961,141.75,132.300003
174.509995,82.529999,865.619995,1385.369995,2848.859863,451.079987,113.400002
159.389999,651.419983,4023.810059,2991.869873,846.719971,151.830002,82.529999
117.809998,154.350006,474.389984,2949.030029,3768.659912,224.910004,78.120003
64.260002,156.240005,116.549995,10820.87988,2617.649902,62.369999,122.220001
160.649994,72.449997,1159.829956,3212.369873,261.450012,175.139999,135.449997
106.470001,169.470001,1054.619995,1566.809937,1729.349976,115.290001,228.059998
531.719971,153.089996,1135.890015,1767.780029,1399.859985,211.679993,202.860001
100.169998,100.169998,1445.849976,1290.23999,841.049988,75.599998,124.110001
154.979996,91.349998,1564.920044,2342.969971,224.910004,91.349998,144.270004
202.860001,252.630005,1328.670044,1018.080017,2136.959961,178.289993,317.519989
145.529999,221.759995,1043.280029,2083.409912,369.179993,84.419998,162.539993
157.5,237.509995,1873.619995,1244.25,2723.48999,179.550003,226.800003
162.539993,527.940002,6707.609863,2167.830078,1825.109985,78.120003,49.77
125.370003,292.950012,1916.459961,960.119995,1814.400024,107.729996,103.32
199.709991,97.650002,545.580017,1248.660034,432.179993,64.889999,91.349998
94.5,238.770004,1884.959961,1609.650024,466.199982,338.940002,42.209999
192.149994,120.959999,1050.839966,1583.189941,2572.919922,81.900002,191.520004
220.5,183.330002,2931.389893,997.289978,1844.640015,80.010002,221.130005
196.559998,127.260002,951.929993,2610.090088,58.59,135.449997,103.949997
160.649994,97.019997,1496.25,3717.629883,149.309998,110.25,483.839996
141.119995,110.879997,961.380005,477.540009,1533.420044,189.630005,384.929993
217.979996,165.059998,531.719971,1210.859985,439.109985,193.410004,59.220001
184.589996,149.940002,2315.879883,663.390015,1834.559937,147.419998,177.660004
69.93,174.509995,1350.089966,6620.669922,1025.01001,57.329998,57.959999
95.760002,158.130005,1827.630005,1309.140015,996.029968,80.639999,202.860001
151.830002,100.800003,321.299988,2861.459961,3301.830078,77.489998,185.220001
148.050003,148.050003,729.539978,517.859985,1397.339966,155.610001,267.75
285.389984,81.900002,941.849976,2414.790039,3262.77002,128.520004,224.279999
104.580002,177.029999,230.580002,3258.359863,405.720001,367.290009,382.410004
78.75,124.739998,6042.959961,2827.439941,430.290009,129.779999,86.309998
215.459991,54.810001,3407.040039,1891.26001,1929.689941,102.690002,332.01001
74.970001,33.389999,5311.529785,1902.599976,1302.839966,168.839996,107.729996
103.949997,507.149994,2100.419922,1971.900024,150.569992,172.619995,283.5
204.119995,899.01001,868.77002,1228.5,1596.420044,86.940002,187.110001
231.209991,136.080002,2024.819946,1043.910034,650.159973,202.860001,95.760002
141.119995,55.439999,287.910004,1422.540039,1278.27002,139.860001,74.970001
186.479996,151.830002,889.559998,1194.47998,1927.170044,185.220001,190.889999
64.260002,52.919998,129.779999,1340.01001,2541.419922,205.380005,122.849998
81.900002,90.720001,2147.669922,2881.619873,2090.340088,133.559998,79.379997
102.059998,124.110001,551.25,1680.839966,5981.850098,217.979996,78.75
94.5,153.720001,1286.459961,2749.320068,146.789993,189.630005,330.75
110.879997,174.509995,2614.5,1529.640015,1827,144.899994,131.039993
246.959991,202.229996,1311.030029,1018.710022,1855.97998,137.339996,145.529999
139.860001,96.389999,891.450012,3379.949951,2073.959961,158.130005,149.940002
66.779999,56.700001,701.190002,3897.179932,1576.26001,144.899994,80.639999
178.289993,52.919998,1772.189941,3094.560059,1088.640015,114.659996,376.73999
570.150024,217.349991,942.47998,1244.880005,723.869995,117.18,203.490005
104.580002,165.690002,704.339966,6555.149902,655.830017,208.529999,481.320007
180.809998,244.440002,3332.699951,2239.649902,643.22998,98.279999,69.93
255.149994,41.579998,630.630005,3716.369873,2837.52002,89.459999,108.989998
233.729996,122.220001,786.23999,3223.709961,1897.559937,192.149994,191.520004
66.150002,203.490005,692.369995,3873.869873,164.429993,133.559998,163.169998
189,90.089996,1129.589966,348.389984,497.070007,135.449997,152.459991
112.769997,130.410004,127.260002,1650.599976,657.089966,276.570007,266.48999
180.809998,405.089996,1374.660034,5787.180176,1088.01001,237.509995,37.799999
166.319992,253.889999,2009.069946,1806.839966,184.589996,105.209999,103.32
328.230011,140.490005,250.740005,2780.820068,640.710022,127.889999,219.240005
122.220001,88.199997,349.019989,1343.790039,943.109985,98.909996,157.5
69.93,99.540001,2521.26001,4014.98999,1272.599976,143.639999,137.970001
207.899994,98.279999,1281.420044,3345.929932,527.940002,99.540001,158.759995
66.150002,122.849998,1563.030029,3284.189941,294.839996,128.520004,123.479996
148.050003,149.309998,1239.839966,2797.830078,467.459991,91.979996,186.479996
52.919998,149.940002,366.029999,1339.380005,873.809998,470.609985,128.520004
57.329998,156.869995,257.669983,2856.419922,1888.109985,267.119995,71.82
177.029999,119.07,1202.670044,2131.290039,863.72998,124.110001,105.209999
93.239998,96.389999,1348.199951,3726.449951,149.309998,92.610001,127.260002
132.300003,188.369995,1357.02002,2626.469971,1064.069946,138.600006,83.790001
97.019997,207.270004,1644.299927,2598.75,512.820007,150.569992,255.779999
68.669998,73.709999,1212.119995,4938.569824,667.799988,588.419983,219.240005
207.270004,157.5,2489.76001,2571.030029,987.210022,181.440002,197.819992
80.639999,97.019997,1487.429932,2402.189941,475.019989,183.959991,122.220001
139.229996,81.900002,1271.339966,1369.619995,394.380005,224.910004,220.5
112.769997,154.350006,571.409973,1580.670044,194.669998,118.440002,246.330002
160.020004,96.389999,2899.26001,2550.23999,67.409996,78.75,199.080002
689.219971,83.790001,698.039978,2088.449951,2206.26001,234.990005,202.229996
87.57,243.179993,2854.530029,3717.629883,3179.609863,414.540009,173.880005
141.119995,117.18,216.720001,2897.369873,7171.919922,428.399994,120.959999
60.48,85.050003,1909.530029,3952.619873,2996.280029,201.600006,120.959999
91.979996,302.399994,294.209991,2321.550049,1292.76001,151.830002,107.729996
192.779999,163.169998,1689.660034,1883.069946,1371.51001,73.080002,226.169998
100.169998,126.629997,305.549988,4086.810059,3060.540039,187.110001,294.839996
204.119995,108.360001,2369.429932,2473.379883,1481.76001,171.360001,47.880001
161.279999,258.299988,1998.98999,1660.049927,2147.040039,149.940002,82.529999
505.26001,163.800003,1263.150024,2412.899902,262.709991,59.849998,37.799999
81.269997,83.790001,1744.469971,1820.699951,2089.080078,108.989998,124.739998
236.880005,128.520004,319.410004,1294.02002,784.349976,225.539993,220.5
243.179993,177.660004,2620.800049,2139.47998,805.77002,322.559998,132.929993
54.18,232.470001,180.809998,5777.100098,373.589996,165.690002,477.540009
120.330002,81.269997,308.070007,787.5,735.839966,161.910004,146.160004
124.110001,79.379997,204.75,2737.97998,219.869995,321.929993,73.709999
172.619995,129.149994,1326.150024,906.570007,2337.300049,273.419983,44.099998
147.419998,260.190002,1736.280029,15259.22949,1344.420044,206.009995,54.810001
132.300003,157.5,4222.890137,3420.27002,177.660004,316.26001,141.119995
88.830002,78.120003,3026.52002,1412.459961,706.22998,57.329998,168.209991
56.700001,96.389999,3346.560059,3029.040039,475.649994,178.919998,230.580002
156.869995,330.119995,2082.149902,366.029999,1123.290039,112.139999,44.73
234.990005,131.039993,9199.259766,4216.589844,319.410004,146.160004,208.529999
46.619999,306.809998,1379.699951,1912.679932,3556.97998,146.789993,105.839996
100.800003,107.729996,2225.790039,1935.98999,1178.72998,223.020004,69.93
482.579987,206.009995,168.209991,1569.959961,696.150024,83.159996,63
153.720001,76.860001,986.580017,1992.689941,1096.829956,130.410004,162.539993
71.190002,668.429993,123.479996,1002.960022,2743.649902,139.860001,256.410004
165.690002,400.679993,3134.25,3827.25,265.230011,183.959991,147.419998
85.050003,84.419998,783.719971,4336.290039,931.77002,276.570007,120.959999
73.080002,326.970001,1535.309937,2602.530029,1796.76001,175.139999,185.220001
75.599998,174.509995,353.429993,1355.76001,2175.389893,429.029999,142.380005
255.149994,103.949997,1613.429932,2539.530029,2497.949951,561.960022,97.650002
57.329998,408.23999,1921.5,2926.97998,640.080017,123.479996,63
166.949997,123.479996,3451.139893,2121.840088,2895.47998,204.119995,86.940002
56.700001,63.630001,1590.75,8063.370117,761.669983,406.350006,47.880001
56.700001,255.779999,1587.599976,645.119995,1796.130005,112.139999,67.409996
350.910004,359.100006,2572.290039,1510.109985,3878.280029,137.339996,191.520004
212.309998,178.289993,1217.790039,10288.53027,548.099976,129.149994,321.929993
257.669983,156.240005,8435.700195,2957.850098,196.559998,103.949997,158.759995
134.819992,83.790001,1008.630005,1285.199951,3110.939941,130.410004,72.449997
48.509998,4543.560059,1416.869995,3132.98999,4458.509766,208.529999,156.240005
205.380005,123.479996,1108.170044,3104.01001,735.839966,74.970001,69.300003
61.110001,76.860001,1557.359985,4810.680176,177.029999,129.779999,175.770004
124.739998,329.48999,1450.26001,1112.579956,947.52002,70.559998,194.669998
85.68,185.850006,1212.75,594.719971,1622.25,34.02,127.260002
95.129997,79.379997,762.299988,2456.369873,195.929993,47.880001,143.009995
171.990005,138.600006,2686.320068,2414.159912,992.25,128.520004,124.739998
101.43,135.449997,3164.48999,4124.609863,3478.859863,175.770004,131.669998
144.270004,127.889999,3635.099854,1304.72998,935.549988,160.020004,454.230011
175.770004,216.089996,911.609985,3213.629883,2375.72998,144.270004,151.830002
212.309998,160.649994,2334.149902,5329.169922,980.909973,148.050003,270.269989
177.660004,255.779999,2629.619873,2563.469971,618.659973,198.449997,183.330002
200.970001,90.089996,1913.939941,2555.280029,1232.280029,90.720001,577.710022
224.279999,114.029999,769.859985,498.329987,71.190002,139.860001,241.289993
87.57,157.5,642.599976,3087,1401.119995,45.360001,108.360001
106.470001,122.220001,1724.309937,1208.339966,4738.22998,154.979996,141.75
146.160004,100.169998,1273.22998,2310.209961,1631.069946,102.059998,93.239998
124.739998,664.650024,850.5,2002.140015,4328.100098,149.940002,70.559998
224.279999,289.169983,948.779968,979.02002,347.76001,226.169998,110.879997
159.389999,81.900002,1896.299927,5051.969727,761.669983,85.050003,159.389999
90.089996,46.619999,2389.590088,1277.01001,2427.389893,170.100006,97.019997
129.779999,399.419983,695.52002,3825.98999,1368.98999,158.759995,138.600006
211.679993,195.929993,1532.160034,4401.180176,3050.459961,183.959991,295.470001
238.770004,116.549995,4556.160156,2729.159912,495.179993,91.349998,115.290001
160.020004,449.190002,1897.559937,4881.870117,1748.25,136.709991,171.360001
158.130005,192.779999,3484.530029,1152.900024,369.809998,195.300003,66.150002
102.059998,148.679993,1200.780029,2095.379883,942.47998,124.739998,204.119995
107.099998,259.559998,781.830017,5433.75,299.880005,109.620003,116.549995
161.910004,165.690002,1089.900024,3211.109863,742.77002,195.929993,259.559998
253.889999,58.59,4375.97998,6218.72998,763.559998,113.400002,124.110001
234.990005,2172.869873,1074.780029,2820.51001,6075.719727,108.989998,78.120003
126,279.089996,1433.25,3304.349854,107.099998,97.019997,60.48
135.449997,78.120003,2152.080078,3833.550049,715.049988,124.739998,201.600006
127.889999,152.459991,944.369995,740.880005,613.619995,120.330002,150.569992
183.330002,200.339996,1683.359985,1634.219971,216.089996,66.779999,124.739998
81.269997,246.330002,1197,2313.359863,3805.830078,114.029999,134.190002
60.48,163.169998,683.549988,267.119995,876.960022,144.270004,97.650002
